<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.01.22	20:00:00	1284.380	1285.479	1283.750	1284.420	3765	0	0
2019.01.23	00:00:00	1284.420	1285.610	1283.010	1283.370	4515	0	170
2019.01.23	04:00:00	1283.370	1286.370	1283.260	1286.270	4725	0	160
2019.01.23	08:00:00	1286.270	1286.470	1284.550	1284.960	3485	0	160
2019.01.23	12:00:00	1284.960	1285.550	1278.590	1285.030	10025	0	150
2019.01.23	16:00:00	1285.020	1285.810	1282.860	1283.040	4800	0	160
2019.01.23	20:00:00	1283.040	1284.470	1282.180	1284.370	3068	0	0
2019.01.24	00:00:00	1284.380	1284.710	1281.280	1281.590	3301	0	180
2019.01.24	04:00:00	1281.590	1282.350	1278.260	1278.880	5533	0	150
2019.01.24	08:00:00	1278.880	1280.160	1278.270	1279.080	4010	0	150
2019.01.24	12:00:00	1279.080	1283.850	1276.700	1282.060	13139	0	150
2019.01.24	16:00:00	1282.070	1282.430	1279.310	1280.890	5957	0	180
2019.01.24	20:00:00	1280.890	1281.760	1280.240	1280.790	3225	0	0
2019.01.25	00:00:00	1280.790	1283.050	1279.890	1281.940	4636	0	180
2019.01.25	04:00:00	1281.940	1285.100	1281.640	1283.710	4764	0	160
2019.01.25	08:00:00	1283.710	1285.110	1282.380	1284.100	4717	0	170
2019.01.25	12:00:00	1284.100	1300.310	1283.400	1298.960	15278	0	150
2019.01.25	16:00:00	1298.960	1299.640	1296.350	1299.540	6903	0	180
2019.01.25	20:00:00	1299.640	1303.910	1298.924	1303.153	3299	0	0
2019.01.27	00:00:00	1302.453	1302.567	1299.964	1300.050	1601	0	0
2019.01.27	20:00:00	1302.270	1302.470	1299.420	1301.130	2222	0	160
2019.01.28	00:00:00	1301.130	1303.150	1300.890	1303.090	4662	0	130
2019.01.28	04:00:00	1303.070	1304.350	1300.130	1300.390	4693	0	170
2019.01.28	08:00:00	1300.390	1302.360	1299.360	1300.000	4222	0	180
2019.01.28	12:00:00	1300.000	1303.810	1297.560	1303.280	9375	0	150
2019.01.28	16:00:00	1303.290	1304.150	1302.140	1303.960	4791	0	150
2019.01.28	20:00:00	1303.900	1304.470	1302.810	1304.350	3592	0	0
2019.01.29	00:00:00	1304.350	1304.450	1302.660	1303.710	3886	0	150
2019.01.29	04:00:00	1303.710	1309.310	1302.870	1308.400	5955	0	150
2019.01.29	08:00:00	1308.400	1310.070	1306.650	1308.620	6318	0	150
2019.01.29	12:00:00	1308.720	1311.670	1306.110	1309.250	11238	0	150
2019.01.29	16:00:00	1309.250	1311.930	1308.580	1311.270	6150	0	150
2019.01.29	20:00:00	1311.370	1311.969	1310.530	1311.240	4253	0	0
2019.01.30	00:00:00	1311.240	1314.650	1310.540	1313.750	5092	0	190
2019.01.30	04:00:00	1313.740	1315.870	1313.130	1313.800	6715	0	150
2019.01.30	08:00:00	1313.800	1314.240	1311.960	1312.050	4857	0	160
2019.01.30	12:00:00	1312.050	1312.280	1309.390	1311.430	10270	0	150
2019.01.30	16:00:00	1311.440	1323.370	1308.920	1318.860	15084	0	150
2019.01.30	20:00:00	1318.940	1320.710	1317.818	1317.970	4691	0	0
2019.01.31	00:00:00	1317.980	1319.990	1317.360	1319.570	5186	0	130
2019.01.31	04:00:00	1319.570	1321.980	1318.520	1320.560	6550	0	160
2019.01.31	08:00:00	1320.560	1324.610	1319.960	1323.020	7261	0	150
2019.01.31	12:00:00	1323.020	1326.250	1320.060	1321.350	14256	0	160
2019.01.31	16:00:00	1321.330	1322.360	1318.670	1319.970	7455	0	150
2019.01.31	20:00:00	1320.050	1321.504	1319.217	1321.370	3698	0	0
2019.02.01	00:00:00	1321.370	1321.820	1317.470	1318.310	5673	0	190
2019.02.01	04:00:00	1318.310	1319.130	1316.600	1318.570	5327	0	150
2019.02.01	08:00:00	1318.570	1321.980	1318.480	1321.010	5376	0	160
2019.02.01	12:00:00	1321.010	1323.440	1316.060	1316.630	15099	0	150
2019.02.01	16:00:00	1316.630	1319.370	1316.330	1317.750	6354	0	150
2019.02.01	20:00:00	1317.750	1318.658	1317.480	1317.696	1726	0	0
2019.02.03	00:00:00	1317.683	1317.930	1316.571	1317.157	1388	0	0
2019.02.03	20:00:00	1317.600	1317.890	1315.370	1315.580	2034	0	90
2019.02.04	00:00:00	1315.560	1315.780	1312.230	1312.560	4696	0	160
2019.02.04	04:00:00	1312.560	1313.600	1310.850	1311.970	4750	0	190
2019.02.04	08:00:00	1311.970	1312.080	1309.740	1311.120	4803	0	150
2019.02.04	12:00:00	1311.100	1314.970	1308.530	1314.720	9745	0	150
2019.02.04	16:00:00	1314.730	1315.250	1311.880	1311.900	5320	0	150
2019.02.04	20:00:00	1311.970	1313.380	1311.190	1312.180	3760	0	0
2019.02.05	00:00:00	1312.190	1314.850	1312.180	1314.510	3402	0	180
2019.02.05	04:00:00	1314.490	1315.310	1312.000	1312.250	4297	0	190
2019.02.05	08:00:00	1312.240	1314.650	1310.660	1313.600	5952	0	150
2019.02.05	12:00:00	1313.600	1316.770	1312.870	1313.290	9875	0	170
2019.02.05	16:00:00	1313.290	1315.400	1312.590	1315.210	4606	0	180
2019.02.05	20:00:00	1315.210	1315.740	1314.310	1315.160	3485	0	0
2019.02.06	00:00:00	1315.170	1315.630	1312.680	1313.910	4282	0	190
2019.02.06	04:00:00	1313.900	1315.600	1312.850	1314.890	3990	0	190
2019.02.06	08:00:00	1314.840	1314.970	1311.490	1313.180	3728	0	150
2019.02.06	12:00:00	1313.180	1315.130	1311.540	1311.970	8151	0	170
2019.02.06	16:00:00	1311.960	1312.920	1305.910	1306.590	6308	0	150
2019.02.06	20:00:00	1306.590	1307.780	1305.530	1306.690	4208	0	0
2019.02.07	00:00:00	1306.690	1307.390	1302.730	1303.090	4267	0	170
2019.02.07	04:00:00	1303.090	1305.350	1303.070	1304.290	4386	0	170
2019.02.07	08:00:00	1304.290	1309.410	1303.970	1309.010	5613	0	180
2019.02.07	12:00:00	1309.070	1311.900	1306.210	1310.220	11139	0	150
2019.02.07	16:00:00	1310.250	1311.570	1309.560	1309.560	6558	0	170
2019.02.07	20:00:00	1309.560	1310.800	1309.180	1310.460	3453	0	0
2019.02.08	00:00:00	1310.460	1310.600	1308.260	1309.280	3585	0	200
2019.02.08	04:00:00	1309.240	1310.180	1307.720	1309.780	4094	0	180
2019.02.08	08:00:00	1309.780	1313.370	1308.650	1313.360	4665	0	150
2019.02.08	12:00:00	1313.360	1315.390	1311.890	1313.890	9622	0	150
2019.02.08	16:00:00	1313.890	1315.600	1313.480	1314.310	4133	0	160
2019.02.08	20:00:00	1314.350	1314.486	1313.720	1313.996	1957	0	0
2019.02.10	00:00:00	1313.561	1313.970	1313.413	1313.689	1235	0	0
2019.02.10	20:00:00	1313.140	1313.950	1312.790	1312.820	1533	0	150
2019.02.11	00:00:00	1312.850	1314.800	1310.480	1310.930	4211	0	180
2019.02.11	04:00:00	1310.940	1312.220	1308.920	1309.480	4401	0	150
2019.02.11	08:00:00	1309.530	1309.530	1305.510	1306.250	5793	0	150
2019.02.11	12:00:00	1306.230	1310.330	1303.590	1309.280	9523	0	150
2019.02.11	16:00:00	1309.260	1309.600	1306.960	1308.260	4590	0	160
2019.02.11	20:00:00	1308.260	1308.864	1306.690	1307.100	3655	0	0
2019.02.12	00:00:00	1307.100	1309.370	1306.450	1308.190	4874	0	180
2019.02.12	04:00:00	1308.290	1313.810	1308.090	1311.750	5392	0	170
2019.02.12	08:00:00	1311.750	1314.130	1311.500	1313.210	4933	0	160
2019.02.12	12:00:00	1313.210	1314.680	1308.190	1309.260	9369	0	150
2019.02.12	16:00:00	1309.260	1312.660	1308.860	1310.930	4919	0	160
2019.02.12	20:00:00	1310.940	1311.750	1309.300	1309.690	3989	0	0
2019.02.13	00:00:00	1309.780	1313.310	1309.690	1313.100	4839	0	180
2019.02.13	04:00:00	1313.100	1314.190	1311.320	1312.590	4544	0	180
2019.02.13	08:00:00	1312.630	1313.270	1308.970	1309.140	4720	0	190
2019.02.13	12:00:00	1309.140	1318.110	1307.980	1312.870	14280	0	150
2019.02.13	16:00:00	1312.910	1313.230	1304.940	1305.700	7204	0	150
2019.02.13	20:00:00	1305.700	1308.100	1305.050	1307.810	4014	0	0
2019.02.14	00:00:00	1307.800	1309.160	1307.070	1308.700	5024	0	180
2019.02.14	04:00:00	1308.700	1309.720	1305.390	1305.580	6195	0	160
2019.02.14	08:00:00	1305.580	1306.990	1302.340	1304.320	5461	0	150
2019.02.14	12:00:00	1304.320	1312.630	1304.160	1311.290	17185	0	170
2019.02.14	16:00:00	1311.280	1314.310	1310.530	1312.660	6168	0	150
2019.02.14	20:00:00	1312.650	1313.230	1311.610	1312.390	4294	0	0
2019.02.15	00:00:00	1312.390	1312.960	1311.290	1312.640	3955	0	150
2019.02.15	04:00:00	1312.640	1315.660	1311.830	1314.790	5569	0	150
2019.02.15	08:00:00	1314.790	1319.180	1314.270	1317.800	7251	0	170
2019.02.15	12:00:00	1317.810	1319.900	1314.120	1316.160	13986	0	150
2019.02.15	16:00:00	1316.180	1322.570	1316.160	1320.900	5858	0	150
2019.02.15	20:00:00	1320.950	1322.573	1320.914	1321.133	1937	0	0
2019.02.17	00:00:00	1321.031	1321.350	1320.634	1321.131	1498	0	0
2019.02.17	20:00:00	1317.360	1322.230	1315.810	1321.550	2215	0	190
2019.02.18	00:00:00	1321.530	1325.230	1321.510	1323.570	5185	0	170
2019.02.18	04:00:00	1323.580	1323.790	1321.270	1322.750	5527	0	180
2019.02.18	08:00:00	1322.760	1326.000	1322.750	1325.900	4956	0	170
2019.02.18	12:00:00	1325.900	1327.610	1325.010	1325.900	5868	0	160
2019.02.18	16:00:00	1325.910	1326.840	1325.440	1326.425	2249	0	0
2019.02.18	20:00:00	1326.230	1326.650	1325.290	1325.350	2097	0	190
2019.02.19	00:00:00	1325.350	1325.650	1323.390	1323.900	4876	0	170
2019.02.19	04:00:00	1323.890	1328.790	1322.810	1328.460	6244	0	150
2019.02.19	08:00:00	1328.460	1331.430	1328.050	1330.460	7101	0	150
2019.02.19	12:00:00	1330.460	1339.360	1330.030	1337.570	11819	0	150
2019.02.19	16:00:00	1337.510	1341.810	1337.090	1340.700	7731	0	150
2019.02.19	20:00:00	1340.700	1341.299	1339.280	1340.470	4241	0	0
2019.02.20	00:00:00	1340.450	1346.660	1340.450	1343.140	6337	0	160
2019.02.20	04:00:00	1343.170	1343.940	1341.310	1341.740	6102	0	150
2019.02.20	08:00:00	1341.740	1345.290	1341.530	1343.850	6886	0	160
2019.02.20	12:00:00	1343.850	1345.830	1342.080	1344.710	10963	0	150
2019.02.20	16:00:00	1344.710	1346.300	1336.830	1338.590	10982	0	150
2019.02.20	20:00:00	1338.570	1340.950	1337.450	1340.340	4412	0	0
2019.02.21	00:00:00	1340.320	1341.430	1337.410	1340.060	6176	0	180
2019.02.21	04:00:00	1340.070	1340.850	1335.450	1335.950	8105	0	150
2019.02.21	08:00:00	1335.950	1336.480	1332.000	1334.940	8085	0	150
2019.02.21	12:00:00	1334.850	1337.320	1329.980	1330.780	13040	0	150
2019.02.21	16:00:00	1330.780	1331.080	1323.510	1323.530	7490	0	150
2019.02.21	20:00:00	1323.530	1326.450	1320.880	1325.240	5738	0	0
2019.02.22	00:00:00	1325.240	1326.310	1324.360	1324.550	6000	0	180
2019.02.22	04:00:00	1324.550	1326.990	1324.450	1326.240	5491	0	150
2019.02.22	08:00:00	1326.240	1326.620	1321.500	1323.060	6734	0	150
2019.02.22	12:00:00	1323.060	1331.850	1322.170	1330.690	12971	0	150
2019.02.22	16:00:00	1330.740	1333.050	1327.130	1328.320	7897	0	160
2019.02.22	20:00:00	1328.320	1328.688	1327.450	1327.836	1642	0	0
2019.02.24	00:00:00	1327.651	1328.553	1327.552	1327.751	1398	0	0
2019.02.24	20:00:00	1327.470	1329.560	1327.380	1329.550	2330	0	160
2019.02.25	00:00:00	1329.550	1331.740	1328.640	1330.990	6182	0	170
2019.02.25	04:00:00	1330.980	1331.840	1328.040	1328.340	5337	0	170
2019.02.25	08:00:00	1328.340	1331.050	1327.740	1330.060	5789	0	160
2019.02.25	12:00:00	1330.060	1332.510	1325.070	1327.390	12539	0	150
2019.02.25	16:00:00	1327.350	1328.430	1325.500	1326.970	6375	0	150
2019.02.25	20:00:00	1326.970	1327.890	1326.550	1327.220	3501	0	0
2019.02.26	00:00:00	1327.230	1330.150	1326.910	1328.920	5186	0	180
2019.02.26	04:00:00	1328.920	1329.650	1324.410	1325.050	6034	0	170
2019.02.26	08:00:00	1325.050	1327.430	1323.430	1323.890	5247	0	150
2019.02.26	12:00:00	1323.870	1328.990	1323.580	1326.490	13100	0	150
2019.02.26	16:00:00	1326.490	1329.490	1324.850	1328.980	5270	0	170
2019.02.26	20:00:00	1328.920	1329.810	1328.330	1328.710	3276	0	0
2019.02.27	00:00:00	1328.420	1329.891	1326.970	1327.970	4464	0	0
2019.02.27	04:00:00	1327.940	1328.250	1325.600	1326.660	5224	0	150
2019.02.27	08:00:00	1326.660	1328.130	1325.840	1326.250	4628	0	190
2019.02.27	12:00:00	1326.250	1328.760	1319.570	1320.750	11200	0	150
2019.02.27	16:00:00	1320.770	1320.870	1316.570	1319.950	5747	0	150
2019.02.27	20:00:00	1319.960	1321.270	1319.450	1320.570	3686	0	0
2019.02.28	00:00:00	1320.570	1320.910	1317.200	1318.760	4814	0	180
2019.02.28	04:00:00	1318.760	1324.300	1318.100	1323.560	6873	0	170
2019.02.28	08:00:00	1323.560	1327.220	1323.080	1324.500	6795	0	160
2019.02.28	12:00:00	1324.500	1325.520	1312.950	1315.180	16878	0	150
2019.02.28	16:00:00	1315.170	1315.600	1312.550	1312.650	6340	0	150
2019.02.28	20:00:00	1312.650	1314.500	1312.602	1313.260	4076	0	0
2019.03.01	00:00:00	1313.260	1315.170	1312.210	1313.110	4763	0	180
2019.03.01	04:00:00	1313.100	1313.230	1306.810	1307.230	7271	0	180
2019.03.01	08:00:00	1307.230	1310.550	1305.990	1306.040	5995	0	160
2019.03.01	12:00:00	1306.060	1312.140	1301.050	1301.330	14333	0	150
2019.03.01	16:00:00	1301.310	1301.810	1290.120	1290.220	9571	0	150
2019.03.01	20:00:00	1290.220	1293.620	1290.205	1293.327	2984	0	0
2019.03.03	00:00:00	1295.432	1296.197	1295.060	1295.234	1759	0	0
2019.03.03	20:00:00	1295.060	1296.090	1293.460	1294.590	1912	0	160
2019.03.04	00:00:00	1294.590	1296.960	1294.470	1296.040	4286	0	180
2019.03.04	04:00:00	1296.040	1296.530	1286.250	1287.350	7695	0	150
2019.03.04	08:00:00	1287.320	1289.130	1285.020	1285.360	7533	0	150
2019.03.04	12:00:00	1285.260	1289.570	1282.800	1289.450	11740	0	150
2019.03.04	16:00:00	1289.450	1289.710	1286.130	1286.690	6273	0	150
2019.03.04	20:00:00	1286.730	1287.650	1285.540	1286.350	3826	0	0
2019.03.05	00:00:00	1286.330	1289.550	1285.770	1288.810	5821	0	170
2019.03.05	04:00:00	1288.810	1288.990	1284.230	1284.930	6154	0	160
2019.03.05	08:00:00	1284.920	1286.490	1283.390	1286.100	5420	0	170
2019.03.05	12:00:00	1286.150	1287.730	1281.130	1283.490	13069	0	150
2019.03.05	16:00:00	1283.550	1288.340	1282.450	1288.250	4911	0	150
2019.03.05	20:00:00	1288.150	1289.350	1286.780	1288.150	4136	0	0
2019.03.06	00:00:00	1288.140	1288.500	1285.890	1287.190	5702	0	180
2019.03.06	04:00:00	1287.190	1290.860	1286.370	1287.490	4497	0	170
2019.03.06	08:00:00	1287.490	1287.490	1284.870	1286.790	6192	0	180
2019.03.06	12:00:00	1286.790	1288.440	1283.490	1286.720	12297	0	150
2019.03.06	16:00:00	1286.720	1287.620	1285.010	1287.420	5052	0	180
2019.03.06	20:00:00	1287.420	1288.200	1286.080	1287.530	3750	0	0
2019.03.07	00:00:00	1287.490	1288.380	1286.030	1286.070	4466	0	190
2019.03.07	04:00:00	1286.070	1286.930	1280.770	1286.370	6166	0	150
2019.03.07	08:00:00	1286.370	1288.990	1284.360	1287.620	5661	0	180
2019.03.07	12:00:00	1287.620	1288.400	1282.760	1284.900	15101	0	160
2019.03.07	16:00:00	1284.900	1286.370	1284.210	1285.910	5733	0	160
2019.03.07	20:00:00	1285.810	1286.610	1284.410	1286.390	4259	0	0
2019.03.08	00:00:00	1286.390	1288.010	1285.140	1287.930	5115	0	170
2019.03.08	04:00:00	1287.940	1294.520	1287.930	1294.270	7824	0	170
2019.03.08	08:00:00	1294.260	1295.770	1292.200	1293.220	5123	0	170
2019.03.08	12:00:00	1293.130	1300.690	1291.450	1298.810	18215	0	150
2019.03.08	16:00:00	1298.810	1300.640	1297.190	1300.130	5340	0	150
2019.03.08	20:00:00	1299.960	1300.520	1297.840	1298.315	2094	0	0
2019.03.10	00:00:00	1296.915	1297.405	1296.659	1297.264	1349	0	0
2019.03.10	20:00:00	1296.850	1298.310	1296.510	1298.210	2090	0	200
2019.03.11	00:00:00	1298.200	1298.300	1295.630	1297.430	4443	0	160
2019.03.11	04:00:00	1297.420	1299.040	1295.450	1296.020	4756	0	170
2019.03.11	08:00:00	1296.020	1297.650	1293.510	1295.200	6756	0	160
2019.03.11	12:00:00	1295.150	1296.910	1290.910	1291.210	9080	0	150
2019.03.11	16:00:00	1291.180	1293.870	1290.420	1293.812	5557	0	0
2019.03.11	20:00:00	1293.799	1293.890	1291.960	1293.330	3179	0	0
2019.03.12	00:00:00	1293.300	1296.910	1292.920	1296.670	4190	0	170
2019.03.12	04:00:00	1296.670	1297.370	1294.330	1295.550	5458	0	190
2019.03.12	08:00:00	1295.550	1299.550	1295.040	1298.250	8128	0	180
2019.03.12	12:00:00	1298.250	1299.450	1295.440	1297.880	7301	0	150
2019.03.12	16:00:00	1297.910	1302.190	1297.260	1301.621	4872	0	0
2019.03.12	20:00:00	1301.642	1304.380	1300.870	1304.090	3412	0	0
2019.03.13	00:00:00	1304.090	1305.780	1303.390	1304.820	3955	0	170
2019.03.13	04:00:00	1304.820	1306.950	1303.680	1306.550	4982	0	190
2019.03.13	08:00:00	1306.560	1309.070	1305.920	1307.120	6526	0	150
2019.03.13	12:00:00	1307.120	1309.370	1306.120	1308.160	8843	0	170
2019.03.13	16:00:00	1308.160	1311.190	1307.560	1310.706	5094	0	0
2019.03.13	20:00:00	1310.706	1310.990	1307.970	1308.220	3205	0	0
2019.03.14	00:00:00	1308.220	1308.610	1302.650	1303.010	4968	0	180
2019.03.14	04:00:00	1303.000	1304.610	1301.590	1301.830	5155	0	160
2019.03.14	08:00:00	1301.830	1302.070	1295.730	1296.150	8522	0	150
2019.03.14	12:00:00	1296.170	1296.420	1292.730	1295.610	9416	0	150
2019.03.14	16:00:00	1295.610	1297.050	1295.100	1295.898	4165	0	0
2019.03.14	20:00:00	1295.920	1296.550	1294.440	1295.560	2782	0	0
2019.03.15	00:00:00	1295.570	1299.870	1293.930	1297.990	5419	0	180
2019.03.15	04:00:00	1297.970	1304.360	1297.620	1302.660	5383	0	190
2019.03.15	08:00:00	1302.660	1304.470	1301.450	1302.120	4945	0	150
2019.03.15	12:00:00	1302.020	1306.360	1300.590	1302.490	11429	0	150
2019.03.15	16:00:00	1302.510	1303.130	1301.290	1301.884	4504	0	0
2019.03.15	20:00:00	1301.883	1302.499	1301.407	1302.255	1036	0	0
2019.03.17	00:00:00	1302.157	1302.345	1300.613	1300.624	2462	0	0
2019.03.17	20:00:00	1302.240	1302.290	1299.270	1299.270	1887	0	160
2019.03.18	00:00:00	1299.330	1299.890	1298.130	1299.660	3929	0	200
2019.03.18	04:00:00	1299.660	1304.200	1298.460	1303.840	4459	0	150
2019.03.18	08:00:00	1303.840	1306.670	1303.240	1305.480	5413	0	150
2019.03.18	12:00:00	1305.470	1306.360	1302.350	1302.990	9522	0	150
2019.03.18	16:00:00	1302.950	1303.870	1300.930	1302.756	4000	0	0
2019.03.18	20:00:00	1302.768	1305.710	1302.270	1304.850	3182	0	0
