<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.11.30	19:33:00	91314.52	91336.43	91314.52	91319.86	23	0	1260
2025.11.30	19:34:00	91325.05	91333.77	91325.05	91327.48	13	0	1260
2025.11.30	19:35:00	91327.38	91404.76	91326.53	91402.16	28	0	1260
2025.11.30	19:36:00	91405.44	91442.88	91405.44	91435.17	32	0	1260
2025.11.30	19:37:00	91435.66	91442.83	91420.85	91428.73	17	0	1260
2025.11.30	19:38:00	91425.26	91468.81	91409.27	91468.81	32	0	1260
2025.11.30	19:39:00	91467.83	91484.21	91456.97	91462.34	21	0	1260
2025.11.30	19:40:00	91463.38	91485.04	91459.81	91460.11	24	0	1260
2025.11.30	19:41:00	91460.22	91468.29	91460.22	91466.12	9	0	1260
2025.11.30	19:42:00	91466.11	91468.86	91460.62	91465.24	19	0	1260
2025.11.30	19:43:00	91462.76	91474.37	91462.76	91468.03	14	0	1260
2025.11.30	19:44:00	91467.94	91471.28	91448.86	91448.86	15	0	1260
2025.11.30	19:45:00	91449.0	91482.23	91449.0	91465.81	25	0	1260
2025.11.30	19:46:00	91467.29	91489.24	91460.94	91460.94	32	0	1260
2025.11.30	19:47:00	91460.34	91469.14	91460.34	91461.52	13	0	1260
2025.11.30	19:48:00	91461.61	91461.71	91434.53	91442.32	21	0	1260
2025.11.30	19:49:00	91439.2	91445.8	91427.18	91445.48	16	0	1260
2025.11.30	19:50:00	91442.3	91451.33	91435.04	91435.04	11	0	1260
2025.11.30	19:51:00	91435.0	91442.98	91423.03	91442.89	20	0	1260
2025.11.30	19:52:00	91442.79	91447.51	91438.33	91441.33	19	0	1260
2025.11.30	19:53:00	91443.59	91457.01	91436.02	91438.01	19	0	1260
2025.11.30	19:54:00	91442.08	91449.86	91441.76	91441.76	9	0	1260
2025.11.30	19:55:00	91449.86	91459.09	91449.86	91454.02	11	0	1260
2025.11.30	19:56:00	91453.41	91490.64	91450.55	91490.64	20	0	1260
2025.11.30	19:57:00	91491.68	91491.92	91470.55	91479.04	17	0	1260
2025.11.30	19:58:00	91479.14	91479.14	91471.32	91471.67	8	0	1260
2025.11.30	19:59:00	91468.17	91468.17	91454.33	91465.08	22	0	1260
2025.11.30	20:00:00	91465.62	91465.62	91446.75	91457.78	18	0	1260
2025.11.30	20:01:00	91458.67	91458.67	91447.54	91447.54	6	0	1260
2025.11.30	20:02:00	91450.48	91454.89	91420.48	91427.07	15	0	1260
2025.11.30	20:03:00	91424.51	91447.76	91424.51	91446.99	16	0	1260
2025.11.30	20:04:00	91446.88	91481.48	91442.31	91481.48	21	0	1260
2025.11.30	20:05:00	91484.75	91518.17	91479.72	91512.5	37	0	1260
2025.11.30	20:06:00	91504.3	91590.12	91504.3	91581.05	36	0	1260
2025.11.30	20:07:00	91572.29	91572.29	91545.41	91549.76	30	0	1260
2025.11.30	20:08:00	91549.27	91590.16	91549.27	91564.51	35	0	1260
2025.11.30	20:09:00	91564.62	91582.97	91558.42	91576.35	23	0	1260
2025.11.30	20:10:00	91578.61	91587.64	91564.46	91587.64	17	0	1260
2025.11.30	20:11:00	91586.16	91628.71	91586.16	91596.15	33	0	1260
2025.11.30	20:12:00	91598.69	91628.73	91577.02	91578.8	46	0	1260
2025.11.30	20:13:00	91575.15	91589.67	91565.36	91565.57	22	0	1260
2025.11.30	20:14:00	91563.36	91588.07	91555.65	91557.14	42	0	1260
2025.11.30	20:15:00	91556.23	91556.23	91525.45	91533.82	27	0	1260
2025.11.30	20:16:00	91532.94	91547.17	91505.5	91547.17	35	0	1260
2025.11.30	20:17:00	91547.08	91547.08	91466.68	91471.83	33	0	1260
2025.11.30	20:18:00	91470.88	91494.23	91470.88	91494.04	29	0	1260
2025.11.30	20:19:00	91496.17	91498.46	91490.11	91497.55	12	0	1260
2025.11.30	20:20:00	91496.95	91496.95	91380.95	91380.95	54	0	1260
2025.11.30	20:21:00	91388.21	91408.58	91376.28	91408.58	27	0	1260
2025.11.30	20:22:00	91405.68	91405.68	91375.89	91403.18	22	0	1260
2025.11.30	20:23:00	91406.04	91408.53	91384.51	91397.47	22	0	1260
2025.11.30	20:24:00	91397.4	91407.35	91397.03	91406.66	12	0	1260
2025.11.30	20:25:00	91405.25	91405.25	91379.07	91399.53	17	0	1260
2025.11.30	20:26:00	91399.54	91399.54	91339.07	91341.67	38	0	1260
2025.11.30	20:27:00	91339.78	91350.52	91326.19	91330.27	27	0	1260
2025.11.30	20:28:00	91328.48	91355.17	91311.19	91325.38	44	0	1260
2025.11.30	20:29:00	91325.48	91328.96	91324.27	91327.88	21	0	1260
2025.11.30	20:30:00	91327.78	91338.9	91298.55	91332.12	31	0	1260
2025.11.30	20:31:00	91332.02	91349.9	91325.64	91346.21	29	0	1260
2025.11.30	20:32:00	91345.05	91345.05	91294.81	91313.2	28	0	1260
2025.11.30	20:33:00	91314.36	91314.36	91280.42	91287.11	26	0	1260
2025.11.30	20:34:00	91290.15	91290.15	91213.32	91223.76	34	0	1260
2025.11.30	20:35:00	91223.7	91241.76	91204.74	91213.15	27	0	1260
2025.11.30	20:36:00	91208.51	91241.33	91208.51	91239.91	27	0	1260
2025.11.30	20:37:00	91239.8	91245.14	91225.56	91243.98	24	0	1260
2025.11.30	20:38:00	91243.87	91243.87	91229.03	91236.0	15	0	1260
2025.11.30	20:39:00	91236.09	91236.71	91201.55	91220.85	25	0	1260
2025.11.30	20:40:00	91219.05	91220.12	91172.52	91219.55	40	0	1260
2025.11.30	20:41:00	91219.66	91298.74	91219.66	91283.25	41	0	1260
2025.11.30	20:42:00	91284.97	91284.97	91260.74	91260.74	13	0	1260
2025.11.30	20:43:00	91262.28	91263.98	91243.44	91258.76	18	0	1260
2025.11.30	20:44:00	91258.66	91282.97	91255.1	91282.97	16	0	1260
2025.11.30	20:45:00	91281.86	91349.09	91262.5	91320.46	58	0	1260
2025.11.30	20:46:00	91321.16	91325.28	91308.77	91317.07	20	0	1260
2025.11.30	20:47:00	91318.42	91340.03	91316.87	91332.01	35	0	1260
2025.11.30	20:48:00	91337.58	91372.76	91337.58	91345.18	40	0	1260
2025.11.30	20:49:00	91349.11	91349.11	91317.27	91330.28	24	0	1260
2025.11.30	20:50:00	91328.83	91328.83	91291.08	91297.86	19	0	1260
2025.11.30	20:51:00	91293.66	91296.52	91271.27	91271.27	14	0	1260
2025.11.30	20:52:00	91271.35	91302.71	91271.35	91302.3	30	0	1260
2025.11.30	20:53:00	91302.2	91330.24	91302.2	91306.54	30	0	1260
2025.11.30	20:54:00	91308.32	91314.05	91304.3	91305.16	17	0	1260
2025.11.30	20:55:00	91299.58	91329.27	91299.58	91327.83	23	0	1260
2025.11.30	20:56:00	91327.36	91345.43	91321.05	91344.98	24	0	1260
2025.11.30	20:57:00	91337.88	91342.86	91335.14	91335.14	17	0	1260
2025.11.30	20:58:00	91328.69	91342.49	91313.5	91342.49	19	0	1260
2025.11.30	20:59:00	91343.78	91343.78	91310.2	91311.78	24	0	1260
2025.11.30	21:00:00	91304.8	91319.98	91298.55	91307.08	29	0	1260
2025.11.30	21:01:00	91311.55	91339.84	91311.55	91326.05	36	0	1260
2025.11.30	21:02:00	91325.57	91325.57	91298.11	91298.11	33	0	1260
2025.11.30	21:03:00	91293.73	91312.96	91260.24	91273.55	28	0	1260
2025.11.30	21:04:00	91270.01	91300.45	91270.01	91300.45	29	0	1260
2025.11.30	21:05:00	91301.51	91305.43	91279.53	91279.53	23	0	1260
2025.11.30	21:06:00	91279.15	91321.09	91278.34	91312.31	45	0	1260
2025.11.30	21:07:00	91313.15	91323.02	91294.36	91295.84	24	0	1260
2025.11.30	21:08:00	91291.1	91296.74	91282.77	91285.6	14	0	1260
2025.11.30	21:09:00	91293.02	91293.02	91253.85	91259.01	21	0	1260
2025.11.30	21:10:00	91255.65	91266.19	91200.46	91212.88	30	0	1260
2025.11.30	21:11:00	91214.77	91228.5	91182.44	91196.3	41	0	1260
2025.11.30	21:12:00	91195.28	91195.28	90987.24	91135.39	118	0	1260
2025.11.30	21:13:00	91135.94	91178.44	91135.94	91157.45	47	0	1260
2025.11.30	21:14:00	91157.56	91178.7	91149.57	91178.7	29	0	1260
2025.11.30	21:15:00	91182.58	91228.34	91174.33	91201.62	43	0	1260
2025.11.30	21:16:00	91199.97	91199.97	91100.89	91125.69	55	0	1260
2025.11.30	21:17:00	91123.09	91145.74	91103.25	91129.09	40	0	1260
2025.11.30	21:18:00	91129.0	91141.61	91128.15	91134.99	16	0	1260
2025.11.30	21:19:00	91132.22	91132.22	91061.99	91072.9	49	0	1260
2025.11.30	21:20:00	91073.02	91089.28	91029.17	91053.55	42	0	1260
2025.11.30	21:21:00	91047.84	91060.3	91033.18	91048.5	30	0	1260
2025.11.30	21:22:00	91049.26	91065.4	90881.3	90934.11	70	0	1260
2025.11.30	21:23:00	90936.42	91011.18	90936.42	90986.52	36	0	1260
2025.11.30	21:24:00	90986.64	90986.64	90931.06	90968.37	60	0	1260
2025.11.30	21:25:00	90970.69	90985.52	90966.24	90975.2	32	0	1260
2025.11.30	21:26:00	90976.58	91027.03	90976.36	90997.54	38	0	1260
2025.11.30	21:27:00	91000.89	91015.25	90984.89	90990.29	26	0	1260
2025.11.30	21:28:00	90988.0	91027.04	90980.34	91018.74	27	0	1260
2025.11.30	21:29:00	91019.16	91068.96	91019.16	91068.96	32	0	1260
2025.11.30	21:30:00	91071.13	91074.9	91047.06	91074.49	35	0	1260
2025.11.30	21:31:00	91074.59	91076.24	91067.38	91069.11	20	0	1260
2025.11.30	21:32:00	91069.23	91100.72	91061.82	91096.19	26	0	1260
2025.11.30	21:33:00	91098.6	91200.83	91095.24	91161.19	99	0	1260
2025.11.30	21:34:00	91163.58	91164.03	91121.5	91122.29	23	0	1260
2025.11.30	21:35:00	91123.67	91180.21	91113.36	91173.62	44	0	1260
2025.11.30	21:36:00	91172.85	91196.3	91161.15	91161.26	34	0	1260
2025.11.30	21:37:00	91161.36	91177.63	91119.91	91124.03	29	0	1260
2025.11.30	21:38:00	91134.74	91165.36	91123.79	91137.15	39	0	1260
2025.11.30	21:39:00	91136.25	91142.49	91093.4	91097.71	40	0	1260
2025.11.30	21:40:00	91107.75	91116.52	91046.3	91046.3	33	0	1260
2025.11.30	21:41:00	91047.35	91075.98	91038.67	91051.26	31	0	1260
2025.11.30	21:42:00	91051.37	91079.83	91051.37	91078.12	24	0	1260
2025.11.30	21:43:00	91078.9	91078.9	91061.44	91061.44	19	0	1260
2025.11.30	21:44:00	91068.4	91069.75	91044.19	91069.56	19	0	1260
2025.11.30	21:45:00	91064.19	91093.85	91058.26	91074.55	30	0	1260
2025.11.30	21:46:00	91074.65	91131.39	91074.65	91122.9	27	0	1260
2025.11.30	21:47:00	91129.83	91153.69	91097.22	91097.22	44	0	1260
2025.11.30	21:48:00	91097.64	91143.84	91097.64	91131.32	29	0	1260
2025.11.30	21:49:00	91130.18	91130.18	91101.2	91109.93	27	0	1260
2025.11.30	21:50:00	91110.42	91126.24	91109.73	91125.99	17	0	1260
2025.11.30	21:51:00	91130.57	91148.87	91127.61	91128.2	21	0	1260
2025.11.30	21:52:00	91128.32	91147.86	91100.98	91100.98	31	0	1260
2025.11.30	21:53:00	91101.77	91119.99	91100.76	91111.13	25	0	1260
2025.11.30	21:54:00	91111.2	91176.17	91111.2	91164.14	41	0	1260
2025.11.30	21:55:00	91163.09	91177.42	91162.77	91169.26	9	0	1260
2025.11.30	21:56:00	91169.26	91193.6	91163.73	91177.58	22	0	1260
2025.11.30	21:57:00	91178.69	91193.28	91168.5	91168.6	19	0	1260
2025.11.30	21:58:00	91170.59	91177.02	91166.26	91170.89	16	0	1260
2025.11.30	21:59:00	91172.56	91180.49	91154.88	91180.49	23	0	1260
2025.11.30	22:00:00	91181.99	91204.41	91181.99	91200.89	15	0	1260
2025.11.30	22:01:00	91195.89	91236.66	91195.89	91206.77	43	0	1260
2025.11.30	22:02:00	91203.8	91231.42	91203.8	91220.16	19	0	1260
2025.11.30	22:03:00	91220.25	91227.39	91208.29	91222.22	18	0	1260
2025.11.30	22:04:00	91222.25	91275.14	91222.25	91262.73	36	0	1260
2025.11.30	22:05:00	91262.6	91263.21	91239.11	91263.11	26	0	1260
2025.11.30	22:06:00	91263.75	91293.53	91263.75	91291.65	25	0	1260
2025.11.30	22:07:00	91292.96	91319.32	91242.82	91253.52	46	0	1260
2025.11.30	22:08:00	91256.51	91289.4	91254.27	91276.84	33	0	1260
2025.11.30	22:09:00	91278.25	91286.91	91278.25	91283.56	8	0	1260
2025.11.30	22:10:00	91283.64	91297.95	91283.64	91297.95	11	0	1260
2025.11.30	22:11:00	91303.58	91303.58	91277.94	91281.06	16	0	1260
2025.11.30	22:12:00	91280.97	91307.9	91280.88	91299.51	28	0	1260
2025.11.30	22:13:00	91298.38	91316.43	91255.5	91266.78	34	0	1260
2025.11.30	22:14:00	91262.69	91265.62	91259.4	91265.53	9	0	1260
2025.11.30	22:15:00	91267.74	91278.88	91237.65	91278.88	45	0	1260
2025.11.30	22:16:00	91278.79	91334.01	91272.66	91334.01	32	0	1260
2025.11.30	22:17:00	91339.48	91340.44	91324.07	91326.86	15	0	1260
2025.11.30	22:18:00	91322.66	91322.66	91297.38	91306.33	35	0	1260
2025.11.30	22:19:00	91306.45	91320.74	91241.28	91248.6	37	0	1260
2025.11.30	22:20:00	91242.18	91256.98	91242.18	91256.98	13	0	1260
2025.11.30	22:21:00	91256.88	91266.63	91210.41	91218.91	41	0	1260
2025.11.30	22:22:00	91217.58	91221.63	91190.01	91194.53	24	0	1260
2025.11.30	22:23:00	91194.6	91243.17	91194.6	91243.17	28	0	1260
2025.11.30	22:24:00	91243.06	91243.06	91212.24	91220.73	21	0	1260
2025.11.30	22:25:00	91222.22	91240.51	91222.22	91232.28	26	0	1260
2025.11.30	22:26:00	91231.54	91277.88	91223.28	91269.81	33	0	1260
2025.11.30	22:27:00	91270.16	91295.18	91270.16	91291.53	15	0	1260
2025.11.30	22:28:00	91284.28	91284.28	91260.86	91261.28	10	0	1260
2025.11.30	22:29:00	91261.37	91261.46	91224.47	91229.58	31	0	1260
2025.11.30	22:30:00	91229.12	91229.12	91157.11	91206.2	44	0	1260
2025.11.30	22:31:00	91196.08	91197.17	91146.25	91146.25	31	0	1260
2025.11.30	22:32:00	91153.37	91163.56	91111.01	91122.26	56	0	1260
2025.11.30	22:33:00	91122.4	91124.11	91114.54	91117.64	18	0	1260
2025.11.30	22:34:00	91117.23	91117.23	91084.06	91096.44	39	0	1260
2025.11.30	22:35:00	91097.49	91128.06	91093.58	91112.58	29	0	1260
2025.11.30	22:36:00	91120.59	91172.53	91115.36	91164.4	38	0	1260
2025.11.30	22:37:00	91166.2	91166.2	91093.56	91115.58	36	0	1260
2025.11.30	22:38:00	91111.7	91111.7	91042.81	91059.97	34	0	1260
2025.11.30	22:39:00	91060.06	91087.69	91060.06	91086.91	30	0	1260
2025.11.30	22:40:00	91086.79	91105.4	91086.79	91093.65	19	0	1260
2025.11.30	22:41:00	91093.7	91134.55	91093.7	91133.0	28	0	1260
2025.11.30	22:42:00	91134.52	91180.23	91134.52	91179.63	35	0	1260
2025.11.30	22:43:00	91180.69	91198.86	91115.13	91129.78	50	0	1260
2025.11.30	22:44:00	91130.87	91148.67	91088.74	91088.74	45	0	1260
2025.11.30	22:45:00	91086.64	91116.71	91056.38	91109.67	38	0	1260
2025.11.30	22:46:00	91109.56	91109.56	91047.96	91052.72	35	0	1260
2025.11.30	22:47:00	91052.08	91097.15	91051.85	91097.15	27	0	1260
2025.11.30	22:48:00	91097.25	91158.57	91089.35	91104.45	62	0	1260
2025.11.30	22:49:00	91099.84	91104.57	91091.0	91091.0	19	0	1260
2025.11.30	22:50:00	91095.36	91145.29	91095.36	91136.96	44	0	1260
2025.11.30	22:51:00	91140.19	91155.29	91137.41	91153.09	30	0	1260
2025.11.30	22:52:00	91153.04	91173.63	91151.43	91151.5	24	0	1260
2025.11.30	22:53:00	91150.89	91161.68	91131.29	91143.2	38	0	1260
2025.11.30	22:54:00	91141.79	91182.63	91134.13	91181.58	38	0	1260
2025.11.30	22:55:00	91181.48	91195.3	91169.84	91195.3	22	0	1260
2025.11.30	22:56:00	91195.4	91210.81	91182.11	91182.11	30	0	1260
2025.11.30	22:57:00	91181.88	91211.96	91162.81	91211.96	36	0	1260
2025.11.30	22:58:00	91207.74	91235.21	91207.74	91235.21	18	0	1260
2025.11.30	22:59:00	91230.9	91289.91	91216.52	91223.79	64	0	1260
2025.11.30	23:00:00	91225.3	91255.91	91141.5	91218.5	101	0	1260
2025.11.30	23:01:00	91222.61	91255.49	91222.61	91234.09	44	0	1260
2025.11.30	23:02:00	91240.11	91240.25	91145.37	91146.74	45	0	1260
2025.11.30	23:03:00	91150.63	91153.07	91090.9	91115.71	66	0	1260
2025.11.30	23:04:00	91115.8	91115.8	91042.25	91053.94	57	0	1260
2025.11.30	23:05:00	91055.74	91067.43	90938.26	90965.36	72	0	1260
2025.11.30	23:06:00	90971.65	91014.03	90961.25	90994.56	55	0	1260
2025.11.30	23:07:00	90996.4	91025.96	90964.24	90987.84	49	0	1260
2025.11.30	23:08:00	90992.92	90992.92	90864.28	90883.38	81	0	1260
2025.11.30	23:09:00	90886.35	90937.2	90886.35	90912.12	58	0	1260
2025.11.30	23:10:00	90911.27	90945.85	90891.32	90937.62	53	0	1260
2025.11.30	23:11:00	90944.56	90977.54	90916.45	90977.54	55	0	1260
2025.11.30	23:12:00	90973.93	90980.24	90930.48	90947.33	55	0	1260
2025.11.30	23:13:00	90947.06	91013.73	90947.06	90972.1	44	0	1260
2025.11.30	23:14:00	90974.61	90994.6	90971.87	90975.43	34	0	1260
2025.11.30	23:15:00	90978.66	90978.66	90867.88	90885.8	84	0	1260
2025.11.30	23:16:00	90883.91	90939.89	90875.64	90925.71	47	0	1260
2025.11.30	23:17:00	90925.91	90962.04	90925.91	90943.27	47	0	1260
2025.11.30	23:18:00	90947.52	90949.87	90885.89	90918.27	66	0	1260
2025.11.30	23:19:00	90920.95	90920.95	90882.26	90887.65	19	0	1260
2025.11.30	23:20:00	90888.45	90904.25	90877.21	90890.28	39	0	1260
2025.11.30	23:21:00	90888.42	90905.44	90885.69	90889.53	29	0	1260
2025.11.30	23:22:00	90888.96	90933.76	90880.42	90880.42	42	0	1260
2025.11.30	23:23:00	90888.44	90888.44	90803.38	90840.36	50	0	1260
2025.11.30	23:24:00	90842.27	90897.58	90842.27	90892.83	39	0	1260
2025.11.30	23:25:00	90889.74	90889.74	90760.86	90760.86	51	0	1260
2025.11.30	23:26:00	90764.84	90780.59	90716.56	90723.01	84	0	1260
2025.11.30	23:27:00	90723.86	90747.18	90672.66	90672.66	65	0	1260
2025.11.30	23:28:00	90672.5	90707.63	90659.02	90675.05	60	0	1260
2025.11.30	23:29:00	90675.84	90682.42	90647.51	90670.34	27	0	1260
2025.11.30	23:30:00	90667.56	90699.96	90612.42	90668.61	75	0	1260
2025.11.30	23:31:00	90667.53	90724.41	90596.74	90683.13	113	0	1260
2025.11.30	23:32:00	90685.06	90714.47	90614.29	90614.29	70	0	1260
2025.11.30	23:33:00	90612.72	90640.8	90583.9	90605.37	71	0	1260
2025.11.30	23:34:00	90604.68	90641.31	90597.81	90613.25	66	0	1260
2025.11.30	23:35:00	90611.77	90611.77	90549.05	90606.22	71	0	1260
2025.11.30	23:36:00	90604.7	90656.98	90595.97	90609.3	72	0	1260
2025.11.30	23:37:00	90609.05	90609.05	90526.29	90574.2	88	0	1260
2025.11.30	23:38:00	90574.72	90638.55	90544.78	90636.0	63	0	1260
2025.11.30	23:39:00	90638.3	90638.3	90505.65	90532.89	60	0	1260
2025.11.30	23:40:00	90531.95	90562.93	90526.4	90558.0	46	0	1260
2025.11.30	23:41:00	90559.63	90589.81	90537.24	90545.51	46	0	1260
2025.11.30	23:42:00	90542.71	90680.87	90536.94	90656.0	63	0	1260
2025.11.30	23:43:00	90655.05	90655.05	90605.92	90632.72	41	0	1260
2025.11.30	23:44:00	90633.28	90686.63	90609.05	90654.43	53	0	1260
2025.11.30	23:45:00	90657.78	90700.29	90633.01	90695.24	59	0	1260
2025.11.30	23:46:00	90691.47	90709.25	90665.18	90709.25	43	0	1260
2025.11.30	23:47:00	90709.85	90728.93	90690.32	90696.1	43	0	1260
2025.11.30	23:48:00	90696.0	90734.02	90684.12	90720.43	45	0	1260
2025.11.30	23:49:00	90719.32	90752.39	90595.67	90598.81	96	0	1260
2025.11.30	23:50:00	90598.3	90638.68	90584.62	90623.91	47	0	1260
2025.11.30	23:51:00	90622.64	90622.64	90563.17	90573.46	65	0	1260
2025.11.30	23:52:00	90570.94	90578.96	90506.9	90525.11	63	0	1260
2025.11.30	23:53:00	90529.46	90539.01	90384.66	90428.61	112	0	1260
2025.11.30	23:54:00	90426.81	90426.81	90387.32	90407.15	50	0	1260
2025.11.30	23:55:00	90408.89	90457.33	90400.98	90457.33	65	0	1260
2025.11.30	23:56:00	90452.54	90487.17	90419.3	90419.3	52	0	1260
2025.11.30	23:57:00	90416.89	90456.36	90380.71	90423.87	62	0	1260
2025.11.30	23:58:00	90422.83	90426.79	90353.02	90366.23	83	0	1260
2025.11.30	23:59:00	90375.58	90394.3	90351.4	90374.06	75	0	1260
2025.12.01	00:00:00	90372.73	90434.51	90299.97	90425.46	137	0	1260
2025.12.01	00:01:00	90425.94	90425.94	90311.06	90311.06	112	0	1260
2025.12.01	00:02:00	90311.06	90357.34	90277.25	90317.6	98	0	1260
2025.12.01	00:03:00	90315.52	90315.52	90198.06	90206.92	113	0	1260
2025.12.01	00:04:00	90208.94	90208.94	89379.47	89826.1	800	0	1260
2025.12.01	00:05:00	89833.02	89839.41	89536.38	89600.52	539	0	1260
2025.12.01	00:06:00	89598.22	89650.57	89405.53	89482.73	542	0	1260
2025.12.01	00:07:00	89480.1	89552.88	89201.83	89228.05	422	0	1260
2025.12.01	00:08:00	89224.61	89386.67	88970.6	89121.38	681	0	1260
2025.12.01	00:09:00	89124.31	89294.97	88949.46	89166.11	674	0	1260
2025.12.01	00:10:00	89162.0	89282.23	88864.27	89068.6	653	0	1260
2025.12.01	00:11:00	89065.24	89318.74	88950.66	89244.88	521	0	1260
2025.12.01	00:12:00	89249.33	89288.34	88973.17	88973.17	391	0	1260
2025.12.01	00:13:00	88975.18	89096.9	88874.62	88994.79	428	0	1260
2025.12.01	00:14:00	88995.51	89116.41	88918.76	88940.09	340	0	1260
2025.12.01	00:15:00	88935.7	89060.23	88858.64	88983.63	374	0	1260
2025.12.01	00:16:00	88977.67	89102.6	88923.92	89005.37	296	0	1260
2025.12.01	00:17:00	89002.37	89002.37	88784.55	88804.75	377	0	1260
2025.12.01	00:18:00	88812.81	88930.98	88659.65	88819.65	426	0	1260
2025.12.01	00:19:00	88816.28	88816.28	88639.76	88736.6	398	0	1260
2025.12.01	00:20:00	88733.82	88862.62	88710.04	88721.76	316	0	1260
2025.12.01	00:21:00	88719.43	88719.43	88475.58	88568.67	515	0	1260
2025.12.01	00:22:00	88569.24	88628.04	88507.42	88609.74	325	0	1260
2025.12.01	00:23:00	88601.76	88601.76	88443.01	88443.01	230	0	1260
2025.12.01	00:24:00	88447.5	88584.1	88417.51	88541.76	302	0	1260
2025.12.01	00:25:00	88541.87	88694.48	88533.98	88623.12	259	0	1260
2025.12.01	00:26:00	88621.22	88636.56	88478.39	88497.71	167	0	1260
2025.12.01	00:27:00	88494.62	88494.62	88382.5	88412.49	154	0	1260
2025.12.01	00:28:00	88412.39	88459.38	88365.56	88382.55	142	0	1260
2025.12.01	00:29:00	88384.44	88417.89	88358.08	88388.36	144	0	1260
2025.12.01	00:30:00	88386.44	88386.44	88222.95	88303.72	257	0	1260
2025.12.01	00:31:00	88306.95	88456.71	88216.68	88326.9	305	0	1260
2025.12.01	00:32:00	88324.43	88329.94	88062.82	88111.95	491	0	1260
2025.12.01	00:33:00	88111.8	88111.8	87799.73	87948.65	654	0	1260
2025.12.01	00:34:00	87950.98	88043.85	87847.5	87954.96	383	0	1260
2025.12.01	00:35:00	87958.16	87985.19	87661.8	87808.48	434	0	1260
2025.12.01	00:36:00	87813.42	88025.23	87799.35	87946.94	427	0	1260
2025.12.01	00:37:00	87940.63	88097.42	87877.95	87949.63	303	0	1260
2025.12.01	00:38:00	87953.97	88034.47	87711.86	87729.91	339	0	1260
2025.12.01	00:39:00	87733.19	87890.37	87694.58	87878.14	226	0	1260
2025.12.01	00:40:00	87873.91	87930.25	87750.71	87873.25	240	0	1260
2025.12.01	00:41:00	87879.69	88178.02	87825.39	88146.26	295	0	1260
2025.12.01	00:42:00	88149.73	88204.53	87973.03	87990.33	253	0	1260
2025.12.01	00:43:00	87987.74	87999.53	87766.04	87806.57	185	0	1260
2025.12.01	00:44:00	87808.89	87822.71	87700.5	87754.74	188	0	1260
2025.12.01	00:45:00	87758.58	87797.34	87620.51	87665.96	227	0	1260
2025.12.01	00:46:00	87661.3	87705.01	87557.15	87585.04	200	0	1260
2025.12.01	00:47:00	87585.2	87634.7	87443.52	87580.14	278	0	1260
2025.12.01	00:48:00	87562.75	87562.75	87440.39	87463.12	212	0	1260
2025.12.01	00:49:00	87463.52	87619.56	87426.4	87454.52	197	0	1260
2025.12.01	00:50:00	87451.83	87505.2	87430.85	87465.59	155	0	1260
2025.12.01	00:51:00	87455.88	87455.88	87255.95	87350.77	303	0	1260
2025.12.01	00:52:00	87349.82	87500.79	87320.57	87411.55	216	0	1260
2025.12.01	00:53:00	87411.45	87413.69	87203.04	87226.42	248	0	1260
2025.12.01	00:54:00	87230.47	87230.47	87151.89	87152.03	167	0	1260
2025.12.01	00:55:00	87155.35	87160.31	87059.5	87078.35	214	0	1260
2025.12.01	00:56:00	87076.36	87103.79	86985.4	87080.09	215	0	1260
2025.12.01	00:57:00	87081.48	87325.69	87078.18	87108.05	312	0	1260
2025.12.01	00:58:00	87108.26	87187.3	87025.64	87097.97	186	0	1260
2025.12.01	00:59:00	87098.93	87129.42	87008.39	87011.76	169	0	1260
2025.12.01	01:00:00	87009.89	87148.07	86939.65	87057.85	347	0	1260
2025.12.01	01:01:00	87053.07	87231.27	87038.81	87203.83	313	0	1260
2025.12.01	01:02:00	87201.67	87441.83	87201.67	87416.69	317	0	1260
2025.12.01	01:03:00	87417.75	87592.38	87353.36	87378.96	323	0	1260
2025.12.01	01:04:00	87380.77	87490.44	87367.44	87440.83	220	0	1260
2025.12.01	01:05:00	87439.15	87499.22	87376.11	87414.93	148	0	1260
2025.12.01	01:06:00	87411.21	87411.21	87273.12	87321.87	225	0	1260
2025.12.01	01:07:00	87322.39	87574.59	87295.17	87549.87	233	0	1260
2025.12.01	01:08:00	87544.91	87647.99	87544.91	87647.99	202	0	1260
2025.12.01	01:09:00	87651.14	87712.13	87398.86	87398.86	176	0	1260
2025.12.01	01:10:00	87395.36	87395.36	87200.51	87320.68	226	0	1260
2025.12.01	01:11:00	87320.95	87368.13	87260.96	87363.75	187	0	1260
2025.12.01	01:12:00	87369.57	87463.29	87310.02	87461.79	153	0	1260
2025.12.01	01:13:00	87464.87	87566.12	87449.76	87485.43	148	0	1260
2025.12.01	01:14:00	87488.97	87489.2	87379.34	87418.3	115	0	1260
2025.12.01	01:15:00	87416.06	87585.51	87398.09	87570.05	170	0	1260
2025.12.01	01:16:00	87569.92	87687.47	87525.79	87652.6	193	0	1260
2025.12.01	01:17:00	87654.94	87736.16	87598.51	87653.29	195	0	1260
2025.12.01	01:18:00	87648.57	87743.94	87610.01	87728.61	130	0	1260
2025.12.01	01:19:00	87728.33	87751.1	87503.21	87540.55	182	0	1260
2025.12.01	01:20:00	87540.37	87540.37	87376.22	87432.56	169	0	1260
