<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.11.24	06:15:00	86897.26	87132.73	86897.26	87119.85	1031	0	1260
2025.11.24	06:30:00	87119.38	87119.38	86810.15	87003.84	1260	0	1260
2025.11.24	06:45:00	87001.79	87064.46	86764.58	86866.21	1011	0	1260
2025.11.24	07:00:00	86863.33	86909.6	86650.0	86820.22	1095	0	1260
2025.11.24	07:15:00	86820.86	87001.69	86707.08	86836.94	1142	0	1260
2025.11.24	07:30:00	86841.11	87299.67	86771.8	87260.4	1098	0	1260
2025.11.24	07:45:00	87260.32	87308.41	86926.41	87008.91	940	0	1260
2025.11.24	08:00:00	87006.86	87006.86	86700.3	86887.3	1411	0	1260
2025.11.24	08:15:00	86886.24	86995.5	86753.98	86789.61	1201	0	1260
2025.11.24	08:30:00	86784.26	86863.62	86668.74	86794.9	881	0	1260
2025.11.24	08:45:00	86786.2	86984.49	86670.9	86916.41	880	0	1260
2025.11.24	09:00:00	86917.26	86917.26	86494.09	86568.31	1045	0	1260
2025.11.24	09:15:00	86570.96	86582.67	85803.31	85890.05	2025	0	1260
2025.11.24	09:30:00	85897.43	86146.41	85757.76	85943.14	1517	0	1260
2025.11.24	09:45:00	85948.57	86068.31	85890.37	85900.43	1105	0	1260
2025.11.24	10:00:00	85899.21	86145.26	85829.75	85853.64	1017	0	1260
2025.11.24	10:15:00	85855.53	85984.9	85691.32	85762.12	1130	0	1260
2025.11.24	10:30:00	85764.06	86001.59	85640.4	85881.02	1193	0	1260
2025.11.24	10:45:00	85880.84	86063.27	85852.79	85999.75	730	0	1260
2025.11.24	11:00:00	85999.07	86169.25	85779.3	86045.25	771	0	1260
2025.11.24	11:15:00	86044.24	86149.82	85934.1	86032.42	757	0	1260
2025.11.24	11:30:00	86031.23	86356.23	86026.89	86346.24	1040	0	1260
2025.11.24	11:45:00	86341.88	86389.28	86194.45	86217.46	720	0	1260
2025.11.24	12:00:00	86218.72	86218.72	85903.38	85976.47	973	0	1260
2025.11.24	12:15:00	85977.7	86155.47	85872.78	86150.75	873	0	1260
2025.11.24	12:30:00	86150.35	86273.24	85827.34	85899.18	1165	0	1260
2025.11.24	12:45:00	85901.62	86099.97	85822.01	85954.89	977	0	1260
2025.11.24	13:00:00	85949.8	86455.66	85899.97	86290.06	1330	0	1260
2025.11.24	13:15:00	86288.82	86504.39	86134.85	86454.89	1006	0	1260
2025.11.24	13:30:00	86453.36	86531.52	86317.42	86480.72	876	0	1260
2025.11.24	13:45:00	86481.9	86481.9	86015.78	86100.87	850	0	1260
2025.11.24	14:00:00	86098.27	86098.27	85818.09	86012.84	1100	0	1260
2025.11.24	14:15:00	86010.74	86058.47	85856.69	85879.13	858	0	1260
2025.11.24	14:30:00	85887.87	86624.14	85362.52	85527.5	5068	0	1260
2025.11.24	14:45:00	85519.74	86116.34	85214.66	86116.34	4415	0	1260
2025.11.24	15:00:00	86120.49	86688.18	86029.97	86490.75	4437	0	1260
2025.11.24	15:15:00	86487.89	86529.27	85853.76	86035.14	3345	0	1260
2025.11.24	15:30:00	86033.06	86596.23	85919.77	86462.64	1961	0	1260
2025.11.24	15:45:00	86462.99	86680.29	86305.94	86566.36	1508	0	1260
2025.11.24	16:00:00	86564.82	87171.27	86564.82	86837.51	2226	0	1260
2025.11.24	16:15:00	86842.19	87286.06	86827.97	87184.4	1627	0	1260
2025.11.24	16:30:00	87184.22	87498.91	87005.46	87457.99	1597	0	1260
2025.11.24	16:45:00	87464.52	87682.3	87120.27	87134.27	1676	0	1260
2025.11.24	17:00:00	87138.42	87285.7	86905.67	86962.86	1419	0	1260
2025.11.24	17:15:00	86957.71	87705.28	86911.96	87676.12	1867	0	1260
2025.11.24	17:30:00	87672.18	87988.14	87581.0	87887.49	1786	0	1260
2025.11.24	17:45:00	87891.18	88417.97	87826.87	88339.42	1538	0	1260
2025.11.24	18:00:00	88336.62	88563.45	88168.27	88459.36	1797	0	1260
2025.11.24	18:15:00	88463.65	88510.95	88190.19	88329.91	1128	0	1260
2025.11.24	18:30:00	88332.72	88449.21	88153.86	88386.63	1140	0	1260
2025.11.24	18:45:00	88385.69	88700.79	88385.69	88686.94	1095	0	1260
2025.11.24	19:00:00	88686.47	88826.45	88545.73	88664.75	1088	0	1260
2025.11.24	19:15:00	88659.68	88759.82	88491.8	88607.39	863	0	1260
2025.11.24	19:30:00	88609.88	88797.94	88344.43	88419.56	1210	0	1260
2025.11.24	19:45:00	88416.73	88456.1	88080.41	88306.71	1102	0	1260
2025.11.24	20:00:00	88305.95	88753.27	88305.95	88634.07	1140	0	1260
2025.11.24	20:15:00	88646.76	88872.24	88574.15	88838.07	1103	0	1260
2025.11.24	20:30:00	88863.1	88963.33	88729.6	88917.33	980	0	1260
2025.11.24	20:45:00	88919.99	89219.94	88919.99	89071.29	1356	0	1260
2025.11.24	21:00:00	89064.02	89123.05	88883.29	89031.47	1045	0	1260
2025.11.24	21:15:00	89026.62	89055.52	88834.3	88904.89	708	0	1260
2025.11.24	21:30:00	88902.67	89088.66	88757.57	88759.28	672	0	1260
2025.11.24	21:45:00	88756.96	88875.51	88706.24	88740.1	672	0	1260
2025.11.24	22:00:00	88740.28	89079.86	88732.78	89012.3	739	0	1260
2025.11.24	22:15:00	89012.39	89032.14	88694.19	88759.0	654	0	1260
2025.11.24	22:30:00	88759.1	88910.66	88759.1	88823.88	502	0	1260
2025.11.24	22:45:00	88823.02	88826.19	88573.68	88610.61	683	0	1260
2025.11.24	23:00:00	88606.41	88671.29	88482.15	88496.64	808	0	1260
2025.11.24	23:15:00	88496.36	88599.79	88463.61	88592.4	466	0	1260
2025.11.24	23:30:00	88591.3	88591.3	88283.8	88403.18	595	0	1260
2025.11.24	23:45:00	88403.09	88403.09	88217.71	88267.61	454	0	1260
2025.11.25	00:00:00	88266.85	88266.85	87975.23	88009.4	839	0	1260
2025.11.25	00:15:00	88006.6	88054.1	87838.14	87858.71	877	0	1260
2025.11.25	00:30:00	87858.69	88248.44	87839.95	88159.58	929	0	1260
2025.11.25	00:45:00	88162.14	88224.6	87939.06	88080.32	882	0	1260
2025.11.25	01:00:00	88080.83	88165.23	87879.61	88106.1	954	0	1260
2025.11.25	01:15:00	88106.54	88185.79	87898.38	88033.95	940	0	1260
2025.11.25	01:30:00	88033.78	88070.5	87891.43	87957.79	786	0	1260
2025.11.25	01:45:00	87951.22	87951.69	87681.77	87706.84	768	0	1260
2025.11.25	02:00:00	87712.32	87923.81	87581.17	87779.97	1025	0	1260
2025.11.25	02:15:00	87777.92	87868.02	87576.98	87609.84	840	0	1260
2025.11.25	02:30:00	87605.13	87673.72	87424.99	87631.14	872	0	1260
2025.11.25	02:45:00	87633.05	87891.33	87633.05	87884.96	646	0	1260
2025.11.25	03:00:00	87885.9	88029.17	87753.16	87778.27	826	0	1260
2025.11.25	03:15:00	87778.83	87952.54	87719.35	87907.27	649	0	1260
2025.11.25	03:30:00	87906.66	87915.38	87558.03	87650.99	625	0	1260
2025.11.25	03:45:00	87647.08	87801.46	87523.21	87785.13	631	0	1260
2025.11.25	04:00:00	87775.89	88110.29	87751.78	88088.25	698	0	1260
2025.11.25	04:15:00	88087.97	88087.97	87913.01	88003.77	682	0	1260
2025.11.25	04:30:00	88010.02	88302.61	87991.93	88138.87	733	0	1260
2025.11.25	04:45:00	88136.78	88486.66	88103.74	88315.17	655	0	1260
2025.11.25	05:00:00	88315.06	88315.06	88132.68	88155.49	510	0	1260
2025.11.25	05:15:00	88153.54	88180.82	87904.21	87977.63	628	0	1260
2025.11.25	05:30:00	87977.22	88196.13	87976.84	88184.69	554	0	1260
2025.11.25	05:45:00	88184.72	88219.51	88045.54	88091.21	458	0	1260
2025.11.25	06:00:00	88089.27	88130.32	88008.35	88066.43	501	0	1260
2025.11.25	06:15:00	88064.88	88107.31	87899.43	87934.09	477	0	1260
2025.11.25	06:30:00	87931.59	87972.39	87804.08	87853.28	546	0	1260
2025.11.25	06:45:00	87854.39	88044.95	87774.36	87979.32	553	0	1260
2025.11.25	07:00:00	87981.14	88040.24	87831.72	87996.79	471	0	1260
2025.11.25	07:15:00	87999.15	87999.15	87667.61	87684.88	720	0	1260
2025.11.25	07:30:00	87691.11	87769.62	87589.92	87675.34	668	0	1260
2025.11.25	07:45:00	87676.55	87726.47	87307.9	87371.68	901	0	1260
2025.11.25	08:00:00	87381.37	87456.12	87325.27	87388.53	736	0	1260
2025.11.25	08:15:00	87391.35	87603.05	87391.35	87509.37	781	0	1260
2025.11.25	08:30:00	87509.4	87534.72	87316.04	87371.1	647	0	1260
2025.11.25	08:45:00	87371.79	87391.47	86969.72	86987.91	915	0	1260
2025.11.25	09:00:00	86990.33	87038.19	86795.17	86811.76	972	0	1260
2025.11.25	09:15:00	86813.57	86912.34	86646.84	86671.04	981	0	1260
2025.11.25	09:30:00	86672.64	87102.68	86672.64	87055.82	917	0	1260
2025.11.25	09:45:00	87054.63	87221.84	86843.32	87205.82	713	0	1260
2025.11.25	10:00:00	87203.25	87215.61	86998.76	87021.61	592	0	1260
2025.11.25	10:15:00	87024.27	87210.2	86921.63	87186.24	523	0	1260
2025.11.25	10:30:00	87185.91	87305.42	87116.44	87213.41	634	0	1260
2025.11.25	10:45:00	87217.13	87405.86	87146.75	87383.86	548	0	1260
2025.11.25	11:00:00	87379.62	87445.54	87283.78	87424.82	429	0	1260
2025.11.25	11:15:00	87423.67	87490.09	87283.84	87414.42	474	0	1260
2025.11.25	11:30:00	87414.57	87513.37	87340.27	87418.27	482	0	1260
2025.11.25	11:45:00	87421.99	87519.36	87297.36	87334.82	486	0	1260
2025.11.25	12:00:00	87336.03	87701.85	87334.85	87659.56	788	0	1260
2025.11.25	12:15:00	87656.26	87694.83	87505.91	87615.51	767	0	1260
2025.11.25	12:30:00	87614.51	87759.46	87366.05	87623.67	825	0	1260
2025.11.25	12:45:00	87625.58	87662.92	87438.58	87489.02	854	0	1260
2025.11.25	13:00:00	87490.34	87601.38	87282.33	87566.8	788	0	1260
2025.11.25	13:15:00	87569.56	87691.89	87475.49	87586.93	793	0	1260
2025.11.25	13:30:00	87591.45	87670.91	86993.97	87009.47	1533	0	1260
2025.11.25	13:45:00	87011.92	87117.4	86830.26	87041.87	1125	0	1260
2025.11.25	14:00:00	87050.31	87278.3	86792.58	86960.25	1190	0	1260
2025.11.25	14:15:00	86962.26	87205.53	86839.29	87151.41	1019	0	1260
2025.11.25	14:30:00	87151.3	87209.13	86506.07	86572.64	3084	0	1260
2025.11.25	14:45:00	86570.74	86765.9	86059.39	86696.85	3072	0	1260
2025.11.25	15:00:00	86694.23	86859.78	86157.02	86544.68	2406	0	1260
2025.11.25	15:15:00	86547.67	86730.36	86305.5	86730.36	2022	0	1260
2025.11.25	15:30:00	86724.35	87139.4	86723.43	87138.6	1813	0	1260
2025.11.25	15:45:00	87134.64	87276.02	86835.43	86954.15	1498	0	1260
2025.11.25	16:00:00	86953.43	87055.68	86659.84	86803.42	1595	0	1260
2025.11.25	16:15:00	86798.85	87236.69	86725.17	87187.7	1560	0	1260
2025.11.25	16:30:00	87188.42	87253.92	86971.29	87055.92	1185	0	1260
2025.11.25	16:45:00	87053.98	87116.57	86895.22	87066.89	991	0	1260
2025.11.25	17:00:00	87068.01	87460.83	86989.96	87413.87	1272	0	1260
2025.11.25	17:15:00	87418.93	87586.54	87170.01	87453.46	1108	0	1260
2025.11.25	17:30:00	87453.66	88107.27	87418.46	87899.44	1359	0	1260
2025.11.25	17:45:00	87899.52	87935.72	87566.99	87587.39	949	0	1260
2025.11.25	18:00:00	87588.61	87747.41	87474.96	87574.21	1125	0	1260
2025.11.25	18:15:00	87576.16	87792.81	87510.58	87604.11	960	0	1260
2025.11.25	18:30:00	87610.1	87669.73	87396.01	87468.99	1015	0	1260
2025.11.25	18:45:00	87467.61	87597.48	87182.98	87195.91	840	0	1260
2025.11.25	19:00:00	87190.61	87299.43	86719.72	86906.31	1519	0	1260
2025.11.25	19:15:00	86905.23	86905.99	86163.44	86252.48	1529	0	1260
2025.11.25	19:30:00	86250.38	86581.53	86128.45	86579.58	1395	0	1260
2025.11.25	19:45:00	86574.11	86874.14	86508.14	86830.42	1078	0	1260
2025.11.25	20:00:00	86839.34	87073.6	86660.13	87048.58	1213	0	1260
2025.11.25	20:15:00	87048.68	87108.29	86857.64	87008.3	799	0	1260
2025.11.25	20:30:00	87008.81	87323.74	87008.81	87144.79	983	0	1260
2025.11.25	20:45:00	87149.05	87431.72	87091.01	87360.93	972	0	1260
2025.11.25	21:00:00	87348.92	87416.66	87064.06	87132.29	849	0	1260
2025.11.25	21:15:00	87132.28	87366.69	87132.28	87255.18	691	0	1260
2025.11.25	21:30:00	87255.14	87317.89	87009.2	87158.25	715	0	1260
2025.11.25	21:45:00	87160.23	87250.88	86941.57	86996.39	590	0	1260
2025.11.25	22:00:00	87001.36	87001.36	86545.31	86618.01	883	0	1260
2025.11.25	22:15:00	86619.31	87140.21	86598.77	87108.94	865	0	1260
2025.11.25	22:30:00	87107.69	87574.17	87013.27	87295.73	961	0	1260
2025.11.25	22:45:00	87296.12	87688.68	87170.21	87605.03	857	0	1260
2025.11.25	23:00:00	87604.66	87865.44	87355.4	87780.12	1211	0	1260
2025.11.25	23:15:00	87784.71	87791.54	87464.32	87485.25	893	0	1260
2025.11.25	23:30:00	87485.99	87610.79	87368.3	87384.72	761	0	1260
2025.11.25	23:45:00	87386.96	87465.18	87285.39	87328.88	551	0	1260
2025.11.26	00:00:00	87331.16	87576.48	87314.96	87431.0	786	0	1260
2025.11.26	00:15:00	87426.1	87740.5	87330.61	87597.15	881	0	1260
2025.11.26	00:30:00	87589.08	87733.59	87348.99	87501.87	730	0	1260
2025.11.26	00:45:00	87503.43	87706.18	87448.97	87546.17	769	0	1260
2025.11.26	01:00:00	87545.35	87545.35	87291.86	87484.41	780	0	1260
2025.11.26	01:15:00	87481.72	87631.69	87388.82	87550.91	701	0	1260
2025.11.26	01:30:00	87552.88	88198.65	87514.24	88046.82	1368	0	1260
2025.11.26	01:45:00	88046.06	88063.19	87811.06	87885.03	889	0	1260
2025.11.26	02:00:00	87886.31	87999.04	87789.87	87964.28	739	0	1260
2025.11.26	02:15:00	87964.35	88058.71	87721.01	87780.43	677	0	1260
2025.11.26	02:30:00	87775.77	87940.92	87622.1	87855.09	742	0	1260
2025.11.26	02:45:00	87852.78	87852.78	87633.86	87682.65	611	0	1260
2025.11.26	03:00:00	87683.34	87746.93	87624.81	87660.51	556	0	1260
2025.11.26	03:15:00	87656.44	87853.36	87617.74	87781.0	516	0	1260
2025.11.26	03:30:00	87778.3	87785.92	87236.57	87338.1	985	0	1260
2025.11.26	03:45:00	87338.18	87345.27	87034.53	87095.79	894	0	1260
2025.11.26	04:00:00	87095.67	87254.14	86864.09	86885.33	806	0	1260
2025.11.26	04:15:00	86882.12	87222.92	86882.12	87201.27	606	0	1260
2025.11.26	04:30:00	87207.49	87328.15	87169.23	87246.8	475	0	1260
2025.11.26	04:45:00	87246.71	87303.82	87138.28	87196.34	415	0	1260
2025.11.26	05:00:00	87193.48	87431.4	87176.58	87389.49	490	0	1260
2025.11.26	05:15:00	87389.4	87672.91	87383.92	87512.7	639	0	1260
2025.11.26	05:30:00	87514.04	87721.38	87514.04	87593.97	549	0	1260
2025.11.26	05:45:00	87592.85	87609.7	87435.19	87489.03	621	0	1260
2025.11.26	06:00:00	87486.22	87662.7	87414.54	87610.38	748	0	1260
2025.11.26	06:15:00	87610.6	87634.58	87447.71	87581.15	572	0	1260
2025.11.26	06:30:00	87580.44	87658.08	87422.89	87635.95	607	0	1260
2025.11.26	06:45:00	87634.55	87857.66	87566.6	87758.06	652	0	1260
2025.11.26	07:00:00	87753.01	87833.07	87660.22	87782.08	602	0	1260
2025.11.26	07:15:00	87781.99	87850.78	87684.74	87773.48	618	0	1260
2025.11.26	07:30:00	87769.37	87773.53	87671.83	87749.69	525	0	1260
2025.11.26	07:45:00	87753.59	87943.24	87702.86	87899.21	540	0	1260
2025.11.26	08:00:00	87902.56	87909.97	87549.55	87585.45	756	0	1260
2025.11.26	08:15:00	87583.02	87648.84	87492.18	87524.03	529	0	1260
2025.11.26	08:30:00	87528.6	87594.27	87416.41	87498.95	501	0	1260
2025.11.26	08:45:00	87501.93	87541.12	87364.47	87378.5	501	0	1260
2025.11.26	09:00:00	87382.05	87417.37	87261.03	87329.22	568	0	1260
2025.11.26	09:15:00	87332.61	87334.96	87065.96	87078.42	596	0	1260
2025.11.26	09:30:00	87085.0	87106.01	86906.46	86929.86	624	0	1260
2025.11.26	09:45:00	86921.85	86943.34	86705.38	86805.65	678	0	1260
2025.11.26	10:00:00	86803.17	87027.41	86803.17	86894.35	624	0	1260
2025.11.26	10:15:00	86892.45	86896.14	86744.9	86835.9	527	0	1260
2025.11.26	10:30:00	86834.95	86906.13	86632.68	86852.89	639	0	1260
2025.11.26	10:45:00	86854.91	86963.65	86752.09	86923.7	462	0	1260
2025.11.26	11:00:00	86922.85	86964.29	86807.86	86947.29	545	0	1260
2025.11.26	11:15:00	86948.37	86980.71	86835.4	86870.54	506	0	1260
2025.11.26	11:30:00	86868.93	87048.83	86837.16	87040.8	538	0	1260
2025.11.26	11:45:00	87040.59	87087.4	86925.87	87067.8	506	0	1260
2025.11.26	12:00:00	87066.23	87156.0	86523.71	86547.12	1333	0	1260
2025.11.26	12:15:00	86551.1	86586.65	86280.45	86491.23	1252	0	1260
2025.11.26	12:30:00	86495.74	86663.57	86399.48	86593.84	769	0	1260
2025.11.26	12:45:00	86594.78	86705.71	86575.03	86626.01	550	0	1260
2025.11.26	13:00:00	86620.04	86676.02	86534.84	86557.21	639	0	1260
2025.11.26	13:15:00	86557.38	86801.4	86547.04	86681.29	719	0	1260
2025.11.26	13:30:00	86683.31	87085.69	86548.84	86970.41	1235	0	1260
2025.11.26	13:45:00	86976.69	87106.4	86896.93	87096.4	840	0	1260
2025.11.26	14:00:00	87100.04	87311.41	86907.92	87278.3	772	0	1260
2025.11.26	14:15:00	87275.65	87319.38	87170.24	87283.3	726	0	1260
2025.11.26	14:30:00	87282.14	87555.05	87047.05	87271.84	2226	0	1260
2025.11.26	14:45:00	87271.26	87670.17	86785.09	86887.64	2273	0	1260
2025.11.26	15:00:00	86887.5	87200.56	86837.9	87005.51	1905	0	1260
2025.11.26	15:15:00	87005.7	87307.58	86835.99	87234.17	1741	0	1260
2025.11.26	15:30:00	87234.29	87337.52	86851.95	86856.9	1374	0	1260
2025.11.26	15:45:00	86849.65	86980.55	86631.4	86947.04	1248	0	1260
2025.11.26	16:00:00	86947.94	87544.02	86931.59	87530.9	1176	0	1260
2025.11.26	16:15:00	87533.79	87820.81	87533.79	87557.12	1203	0	1260
2025.11.26	16:30:00	87566.06	87934.18	87534.08	87598.21	1080	0	1260
2025.11.26	16:45:00	87603.01	87832.14	87474.81	87796.41	994	0	1260
2025.11.26	17:00:00	87797.51	87973.01	87724.27	87841.34	895	0	1260
2025.11.26	17:15:00	87837.57	88793.62	87681.73	88634.31	1678	0	1260
2025.11.26	17:30:00	88636.93	89487.42	88528.68	89480.91	2632	0	1260
2025.11.26	17:45:00	89478.3	89950.67	89462.67	89815.79	2228	0	1260
2025.11.26	18:00:00	89815.94	90105.63	89658.93	90029.58	2430	0	1260
2025.11.26	18:15:00	90034.78	90401.72	90034.78	90339.17	1689	0	1260
2025.11.26	18:30:00	90330.92	90359.19	89701.47	89720.93	1435	0	1260
2025.11.26	18:45:00	89718.53	90143.1	89708.5	90135.05	932	0	1260
2025.11.26	19:00:00	90126.94	90180.21	89736.73	89812.07	1242	0	1260
2025.11.26	19:15:00	89816.59	90009.92	89720.46	89786.06	1009	0	1260
2025.11.26	19:30:00	89785.36	90028.87	89729.15	89865.61	948	0	1260
2025.11.26	19:45:00	89864.61	90046.97	89779.97	89954.63	738	0	1260
2025.11.26	20:00:00	89946.11	89995.68	89493.45	89966.97	1154	0	1260
2025.11.26	20:15:00	89968.53	90105.84	89808.66	89993.64	848	0	1260
2025.11.26	20:30:00	89992.41	90057.05	89656.0	89664.96	885	0	1260
2025.11.26	20:45:00	89663.39	89932.77	89630.13	89855.13	947	0	1260
2025.11.26	21:00:00	89856.32	90025.35	89816.5	89822.61	675	0	1260
2025.11.26	21:15:00	89822.45	90285.01	89795.32	90247.56	754	0	1260
2025.11.26	21:30:00	90247.39	90505.7	90127.04	90219.11	928	0	1260
2025.11.26	21:45:00	90219.31	90371.92	90151.93	90183.19	586	0	1260
2025.11.26	22:00:00	90183.84	90628.5	90108.41	90306.11	745	0	1260
2025.11.26	22:15:00	90310.55	90522.16	90188.98	90314.57	801	0	1260
2025.11.26	22:30:00	90317.09	90355.86	90175.98	90225.08	648	0	1260
2025.11.26	22:45:00	90223.51	90447.59	90191.74	90368.05	492	0	1260
2025.11.26	23:00:00	90365.37	90591.27	90321.13	90489.21	696	0	1260
2025.11.26	23:15:00	90487.72	90494.76	90318.61	90326.02	546	0	1260
2025.11.26	23:30:00	90324.94	90443.47	90293.06	90397.26	442	0	1260
2025.11.26	23:45:00	90398.0	90571.49	90395.64	90477.87	487	0	1260
2025.11.27	00:00:00	90476.58	90527.35	90080.88	90161.11	807	0	1260
2025.11.27	00:15:00	90162.72	90253.21	90060.43	90199.44	648	0	1260
2025.11.27	00:30:00	90195.59	90374.12	90195.59	90335.42	522	0	1260
2025.11.27	00:45:00	90335.53	90573.25	90329.88	90464.86	773	0	1260
2025.11.27	01:00:00	90464.71	90922.07	90364.28	90674.49	1190	0	1260
2025.11.27	01:15:00	90671.67	90814.48	90585.81	90701.81	836	0	1260
2025.11.27	01:30:00	90700.38	90724.72	90579.38	90695.7	594	0	1260
2025.11.27	01:45:00	90694.05	91227.51	90623.03	91133.31	896	0	1260
2025.11.27	02:00:00	91126.09	91202.67	90870.02	91018.16	1105	0	1260
2025.11.27	02:15:00	91019.73	91462.63	90995.75	91452.19	1085	0	1260
2025.11.27	02:30:00	91451.97	91826.08	91338.44	91789.65	1335	0	1260
2025.11.27	02:45:00	91787.22	91888.51	91320.12	91376.6	1592	0	1260
2025.11.27	03:00:00	91374.31	91592.77	91277.37	91345.3	913	0	1260
2025.11.27	03:15:00	91344.6	91594.69	91293.88	91326.88	775	0	1260
2025.11.27	03:30:00	91326.39	91326.39	91075.94	91144.87	888	0	1260
2025.11.27	03:45:00	91147.41	91219.2	91025.95	91081.82	682	0	1260
2025.11.27	04:00:00	91081.97	91343.41	91036.04	91277.73	694	0	1260
2025.11.27	04:15:00	91280.58	91345.91	91099.02	91120.54	629	0	1260
2025.11.27	04:30:00	91117.61	91287.55	91060.35	91148.84	674	0	1260
2025.11.27	04:45:00	91151.89	91299.94	91151.89	91263.17	485	0	1260
2025.11.27	05:00:00	91260.48	91323.87	91130.11	91283.42	627	0	1260
2025.11.27	05:15:00	91284.95	91547.23	91225.1	91477.54	831	0	1260
2025.11.27	05:30:00	91473.63	91473.63	90877.65	90954.58	936	0	1260
2025.11.27	05:45:00	90955.05	91070.37	90901.69	90950.45	665	0	1260
2025.11.27	06:00:00	90948.98	91261.49	90946.38	91258.54	580	0	1260
2025.11.27	06:15:00	91262.49	91395.72	91192.35	91357.08	551	0	1260
2025.11.27	06:30:00	91359.07	91432.03	91243.03	91313.74	510	0	1260
2025.11.27	06:45:00	91313.75	91361.62	91167.87	91230.86	500	0	1260
2025.11.27	07:00:00	91231.34	91318.02	91119.22	91262.89	541	0	1260
2025.11.27	07:15:00	91265.07	91454.97	91222.69	91420.44	529	0	1260
2025.11.27	07:30:00	91420.56	91445.62	91338.15	91362.74	601	0	1260
2025.11.27	07:45:00	91361.66	91496.05	91319.06	91398.49	555	0	1260
2025.11.27	08:00:00	91398.8	91503.77	91208.51	91236.54	594	0	1260
2025.11.27	08:15:00	91235.3	91379.51	91235.3	91360.6	456	0	1260
2025.11.27	08:30:00	91360.62	91444.3	91274.21	91388.48	489	0	1260
2025.11.27	08:45:00	91386.65	91516.03	91363.04	91476.72	419	0	1260
2025.11.27	09:00:00	91476.81	91534.58	91472.64	91498.17	346	0	1260
2025.11.27	09:15:00	91498.27	91771.59	91498.27	91603.5	794	0	1260
2025.11.27	09:30:00	91612.13	91947.16	91612.13	91781.4	727	0	1260
2025.11.27	09:45:00	91783.62	91794.62	91538.43	91565.34	629	0	1260
2025.11.27	10:00:00	91567.14	91695.87	91534.06	91577.01	484	0	1260
2025.11.27	10:15:00	91577.12	91735.16	91573.78	91645.55	463	0	1260
2025.11.27	10:30:00	91648.96	91661.07	91342.87	91577.36	704	0	1260
2025.11.27	10:45:00	91576.46	91671.53	91472.44	91597.1	544	0	1260
2025.11.27	11:00:00	91597.2	91616.65	91488.81	91518.44	393	0	1260
2025.11.27	11:15:00	91518.54	91563.75	91357.25	91359.8	438	0	1260
2025.11.27	11:30:00	91364.43	91469.96	91295.39	91454.67	490	0	1260
2025.11.27	11:45:00	91460.62	91469.41	91345.96	91371.04	354	0	1260
2025.11.27	12:00:00	91369.93	91448.1	91284.0	91391.04	453	0	1260
2025.11.27	12:15:00	91393.56	91422.37	91180.81	91268.81	604	0	1260
2025.11.27	12:30:00	91263.21	91355.06	91090.19	91108.86	564	0	1260
2025.11.27	12:45:00	91106.89	91211.7	90934.04	90977.48	730	0	1260
