<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.12.14	09:00:00	1828.960	1829.160	1818.340	1824.360	5014	0	50
2020.12.14	10:00:00	1824.360	1830.070	1823.430	1827.360	3887	0	50
2020.12.14	11:00:00	1827.350	1828.330	1823.540	1823.820	3318	0	50
2020.12.14	12:00:00	1823.860	1834.260	1822.150	1832.560	7436	0	50
2020.12.14	13:00:00	1832.560	1839.020	1830.260	1833.200	8147	0	50
2020.12.14	14:00:00	1833.200	1834.100	1823.630	1826.370	6737	0	50
2020.12.14	15:00:00	1826.380	1827.290	1822.180	1825.530	4461	0	50
2020.12.14	16:00:00	1825.570	1829.540	1824.700	1828.830	2732	0	50
2020.12.14	17:00:00	1828.830	1830.230	1826.280	1827.690	2561	0	50
2020.12.14	18:00:00	1827.690	1828.830	1825.170	1825.310	2836	0	50
2020.12.14	19:00:00	1825.260	1828.940	1824.560	1828.170	2435	0	50
2020.12.14	20:00:00	1828.170	1829.390	1827.400	1828.165	867	0	0
2020.12.14	21:00:00	1828.116	1829.419	1826.864	1827.020	1370	0	0
2020.12.14	22:00:00	1828.400	1829.240	1826.680	1827.370	824	0	140
2020.12.14	23:00:00	1827.370	1828.130	1825.810	1826.580	979	0	100
2020.12.15	00:00:00	1826.680	1829.840	1825.460	1829.670	2686	0	50
2020.12.15	01:00:00	1829.640	1833.590	1829.090	1832.260	3314	0	50
2020.12.15	02:00:00	1832.260	1835.070	1831.470	1833.960	2254	0	50
2020.12.15	03:00:00	1834.010	1835.830	1833.940	1835.750	1426	0	50
2020.12.15	04:00:00	1835.770	1840.850	1834.950	1838.510	3515	0	50
2020.12.15	05:00:00	1838.520	1840.720	1837.780	1840.080	2730	0	60
2020.12.15	06:00:00	1840.080	1843.650	1839.290	1842.660	3539	0	50
2020.12.15	07:00:00	1842.680	1847.540	1839.810	1844.850	5162	0	50
2020.12.15	08:00:00	1844.850	1847.360	1843.280	1845.640	3415	0	50
2020.12.15	09:00:00	1845.550	1847.270	1844.640	1846.260	2603	0	50
2020.12.15	10:00:00	1846.260	1846.540	1842.870	1845.430	2939	0	50
2020.12.15	11:00:00	1845.360	1848.160	1842.410	1842.900	3922	0	50
2020.12.15	12:00:00	1842.920	1855.320	1842.900	1852.760	8815	0	50
2020.12.15	13:00:00	1852.710	1854.370	1846.930	1850.840	6390	0	50
2020.12.15	14:00:00	1850.840	1853.820	1847.450	1848.330	5505	0	50
2020.12.15	15:00:00	1848.380	1849.360	1844.640	1849.200	4016	0	50
2020.12.15	16:00:00	1849.200	1850.690	1848.120	1850.400	1784	0	50
2020.12.15	17:00:00	1850.440	1853.680	1850.440	1851.990	3047	0	50
2020.12.15	18:00:00	1851.940	1853.150	1851.430	1851.690	1413	0	80
2020.12.15	19:00:00	1851.690	1854.650	1850.620	1854.350	2211	0	50
2020.12.15	20:00:00	1854.350	1854.639	1853.160	1854.405	1945	0	0
2020.12.15	21:00:00	1854.434	1854.598	1853.048	1853.356	1696	0	0
2020.12.15	22:00:00	1853.880	1853.980	1852.240	1852.310	677	0	70
2020.12.15	23:00:00	1852.340	1852.920	1851.000	1851.860	1223	0	50
2020.12.16	00:00:00	1851.890	1854.060	1851.190	1851.790	2697	0	50
2020.12.16	01:00:00	1851.810	1858.310	1851.750	1857.030	4009	0	50
2020.12.16	02:00:00	1857.080	1858.320	1855.460	1857.530	1915	0	50
2020.12.16	03:00:00	1857.470	1858.060	1856.740	1856.900	1055	0	50
2020.12.16	04:00:00	1856.900	1857.520	1853.820	1855.400	2504	0	50
2020.12.16	05:00:00	1855.400	1858.530	1854.640	1857.180	4012	0	50
2020.12.16	06:00:00	1857.180	1857.840	1853.870	1854.170	3239	0	50
2020.12.16	07:00:00	1854.180	1862.690	1853.070	1861.750	5570	0	50
2020.12.16	08:00:00	1861.740	1865.350	1860.550	1864.950	3932	0	50
2020.12.16	09:00:00	1864.950	1865.390	1860.530	1863.130	4527	0	50
2020.12.16	10:00:00	1863.130	1865.770	1861.950	1862.250	3608	0	50
2020.12.16	11:00:00	1862.250	1862.250	1855.550	1857.620	5806	0	50
2020.12.16	12:00:00	1857.620	1859.660	1849.340	1851.730	9958	0	50
2020.12.16	13:00:00	1851.710	1858.870	1850.900	1854.340	7112	0	50
2020.12.16	14:00:00	1854.290	1857.990	1849.340	1857.280	9198	0	50
2020.12.16	15:00:00	1857.330	1858.010	1852.080	1854.570	5576	0	50
2020.12.16	16:00:00	1854.570	1855.030	1851.960	1854.940	3347	0	50
2020.12.16	17:00:00	1854.940	1856.970	1854.270	1855.310	3061	0	50
2020.12.16	18:00:00	1856.410	1861.710	1844.710	1861.220	10749	0	50
2020.12.16	19:00:00	1861.300	1865.480	1860.050	1864.300	6366	0	50
2020.12.16	20:00:00	1864.300	1865.300	1862.310	1864.380	1797	0	0
2020.12.16	21:00:00	1864.333	1865.307	1862.373	1864.676	2084	0	0
2020.12.16	22:00:00	1863.460	1865.360	1863.450	1864.510	983	0	80
2020.12.16	23:00:00	1864.460	1865.690	1862.570	1865.440	1851	0	50
2020.12.17	00:00:00	1865.440	1867.470	1863.020	1864.470	4224	0	50
2020.12.17	01:00:00	1864.470	1865.850	1862.010	1864.040	2369	0	50
2020.12.17	02:00:00	1864.040	1865.150	1863.230	1864.100	1320	0	50
2020.12.17	03:00:00	1864.100	1868.590	1863.710	1868.310	1893	0	50
2020.12.17	04:00:00	1868.300	1870.380	1866.140	1869.500	3051	0	50
2020.12.17	05:00:00	1869.500	1871.290	1868.400	1869.170	4041	0	50
2020.12.17	06:00:00	1869.200	1874.780	1869.140	1874.760	4532	0	50
2020.12.17	07:00:00	1874.760	1883.160	1874.220	1878.730	6002	0	50
2020.12.17	08:00:00	1878.740	1879.640	1874.600	1878.710	3995	0	50
2020.12.17	09:00:00	1878.710	1879.010	1871.930	1874.890	4303	0	50
2020.12.17	10:00:00	1874.860	1879.740	1873.910	1879.740	3011	0	60
2020.12.17	11:00:00	1879.690	1883.220	1876.730	1883.120	4898	0	50
2020.12.17	12:00:00	1883.120	1889.990	1874.530	1887.780	10769	0	50
2020.12.17	13:00:00	1887.790	1896.190	1885.760	1892.230	10851	0	50
2020.12.17	14:00:00	1892.210	1895.500	1888.150	1890.960	7320	0	50
2020.12.17	15:00:00	1890.960	1891.420	1884.220	1884.520	5304	0	50
2020.12.17	16:00:00	1884.520	1888.140	1883.560	1887.370	3538	0	50
2020.12.17	17:00:00	1887.370	1888.960	1882.570	1884.380	3243	0	50
2020.12.17	18:00:00	1884.370	1886.410	1883.390	1884.080	3528	0	50
2020.12.17	19:00:00	1884.070	1885.570	1882.940	1884.310	3095	0	50
2020.12.17	20:00:00	1884.310	1886.990	1883.466	1884.296	1361	0	0
2020.12.17	21:00:00	1884.246	1886.923	1883.879	1885.480	1687	0	0
2020.12.17	22:00:00	1884.710	1885.540	1883.540	1883.600	1338	0	50
2020.12.17	23:00:00	1883.600	1885.130	1881.890	1882.550	1886	0	50
2020.12.18	00:00:00	1882.500	1882.660	1878.490	1879.980	3351	0	50
2020.12.18	01:00:00	1879.980	1881.020	1879.000	1880.080	2089	0	50
2020.12.18	02:00:00	1880.080	1883.350	1879.950	1883.350	2109	0	50
2020.12.18	03:00:00	1883.350	1885.380	1881.270	1884.760	1659	0	50
2020.12.18	04:00:00	1884.750	1886.730	1882.270	1882.730	2962	0	50
2020.12.18	05:00:00	1882.730	1883.340	1879.430	1882.980	3697	0	50
2020.12.18	06:00:00	1882.980	1883.300	1880.530	1880.830	2978	0	50
2020.12.18	07:00:00	1880.830	1882.090	1877.380	1881.610	3665	0	50
2020.12.18	08:00:00	1881.610	1882.520	1878.710	1879.620	2306	0	50
2020.12.18	09:00:00	1879.620	1880.570	1877.990	1878.930	2669	0	50
2020.12.18	10:00:00	1878.930	1884.210	1878.060	1884.170	3180	0	50
2020.12.18	11:00:00	1884.170	1888.630	1883.520	1885.170	5752	0	50
2020.12.18	12:00:00	1885.130	1889.580	1883.520	1885.230	7300	0	50
2020.12.18	13:00:00	1885.230	1888.290	1877.640	1881.950	8934	0	50
2020.12.18	14:00:00	1881.940	1886.120	1879.360	1886.050	7665	0	50
2020.12.18	15:00:00	1886.000	1886.630	1881.180	1884.270	4861	0	50
2020.12.18	16:00:00	1884.270	1884.470	1881.920	1884.140	2617	0	50
2020.12.18	17:00:00	1884.140	1884.860	1881.160	1882.060	1570	0	50
2020.12.18	18:00:00	1882.060	1882.400	1878.770	1879.160	1574	0	50
2020.12.18	19:00:00	1879.110	1881.510	1878.460	1881.160	3456	0	50
2020.12.18	20:00:00	1881.140	1881.514	1879.960	1881.238	1146	0	0
2020.12.18	21:00:00	1881.193	1881.507	1880.042	1881.327	754	0	0
2020.12.20	00:00:00	1882.880	1884.992	1882.501	1883.091	1996	0	0
2020.12.20	22:00:00	1882.510	1885.000	1882.130	1883.000	1559	0	50
2020.12.20	23:00:00	1882.980	1889.630	1882.820	1888.710	2610	0	50
2020.12.21	00:00:00	1888.680	1899.450	1888.490	1896.620	7877	0	50
2020.12.21	01:00:00	1896.580	1898.500	1894.510	1897.080	3271	0	50
2020.12.21	02:00:00	1897.080	1897.100	1893.250	1895.250	2544	0	50
2020.12.21	03:00:00	1895.260	1900.080	1895.220	1899.840	2786	0	50
2020.12.21	04:00:00	1899.840	1903.120	1898.930	1902.750	4927	0	50
2020.12.21	05:00:00	1902.740	1906.700	1896.640	1899.500	6005	0	50
2020.12.21	06:00:00	1899.450	1902.770	1893.000	1894.220	5704	0	50
2020.12.21	07:00:00	1894.220	1899.050	1891.440	1896.450	5798	0	50
2020.12.21	08:00:00	1896.450	1898.650	1879.950	1886.530	5738	0	50
2020.12.21	09:00:00	1886.530	1886.530	1854.990	1870.340	12595	0	50
2020.12.21	10:00:00	1870.390	1882.980	1869.250	1878.470	7074	0	50
2020.12.21	11:00:00	1878.470	1884.250	1877.980	1879.580	6524	0	50
2020.12.21	12:00:00	1879.580	1884.380	1870.720	1882.130	11945	0	50
2020.12.21	13:00:00	1882.150	1885.710	1876.950	1880.420	10830	0	50
2020.12.21	14:00:00	1880.420	1884.140	1877.440	1877.600	10438	0	50
2020.12.21	15:00:00	1877.550	1881.700	1874.600	1880.310	6267	0	50
2020.12.21	16:00:00	1880.310	1882.990	1877.480	1878.010	4151	0	50
2020.12.21	17:00:00	1877.970	1879.270	1875.340	1877.050	4671	0	50
2020.12.21	18:00:00	1877.140	1879.850	1876.570	1878.020	5182	0	60
2020.12.21	19:00:00	1878.100	1878.680	1874.040	1875.500	4634	0	50
2020.12.21	20:00:00	1875.500	1876.990	1875.430	1875.541	1097	0	0
2020.12.21	21:00:00	1875.590	1877.025	1875.538	1876.696	1420	0	0
2020.12.21	22:00:00	1879.310	1881.180	1878.340	1879.050	2126	0	50
2020.12.21	23:00:00	1879.040	1880.340	1878.060	1879.310	1961	0	60
2020.12.22	00:00:00	1879.310	1882.850	1875.690	1881.570	4815	0	50
2020.12.22	01:00:00	1881.570	1884.210	1880.680	1883.420	3611	0	50
2020.12.22	02:00:00	1883.520	1884.180	1879.870	1880.240	2490	0	50
2020.12.22	03:00:00	1880.290	1882.860	1880.050	1880.670	2023	0	50
2020.12.22	04:00:00	1880.660	1881.100	1874.370	1875.970	4378	0	50
2020.12.22	05:00:00	1875.970	1878.790	1868.030	1869.910	6280	0	50
2020.12.22	06:00:00	1869.910	1872.320	1866.540	1869.090	6089	0	50
2020.12.22	07:00:00	1869.090	1873.810	1868.430	1871.340	4610	0	50
2020.12.22	08:00:00	1871.320	1873.130	1869.580	1872.010	3996	0	50
2020.12.22	09:00:00	1872.010	1874.980	1871.850	1872.850	4326	0	50
2020.12.22	10:00:00	1872.850	1874.330	1870.100	1872.360	3582	0	50
2020.12.22	11:00:00	1872.360	1875.480	1871.070	1872.770	5296	0	50
2020.12.22	12:00:00	1872.750	1879.120	1872.440	1878.730	6568	0	50
2020.12.22	13:00:00	1878.730	1881.450	1872.880	1874.380	7462	0	50
2020.12.22	14:00:00	1874.380	1877.320	1861.020	1861.680	7922	0	50
2020.12.22	15:00:00	1861.620	1868.100	1860.710	1864.950	7503	0	50
2020.12.22	16:00:00	1864.950	1868.000	1863.950	1867.580	4207	0	50
2020.12.22	17:00:00	1867.780	1868.000	1861.690	1862.260	3191	0	50
2020.12.22	18:00:00	1862.270	1864.760	1860.320	1864.700	3967	0	50
2020.12.22	19:00:00	1864.750	1864.750	1858.930	1861.340	3244	0	50
2020.12.22	20:00:00	1861.390	1862.200	1858.938	1861.371	2099	0	0
2020.12.22	21:00:00	1861.320	1862.119	1859.415	1860.101	1955	0	0
2020.12.22	22:00:00	1861.010	1865.310	1860.400	1864.220	1803	0	50
2020.12.22	23:00:00	1864.270	1864.680	1861.500	1864.100	3448	0	50
2020.12.23	00:00:00	1864.090	1867.580	1863.500	1866.060	5496	0	50
2020.12.23	01:00:00	1866.010	1867.110	1861.740	1865.570	4308	0	50
2020.12.23	02:00:00	1865.610	1866.630	1863.930	1864.780	2524	0	50
2020.12.23	03:00:00	1864.780	1867.460	1864.780	1866.900	1220	0	50
2020.12.23	04:00:00	1866.850	1868.000	1865.000	1866.440	2907	0	50
2020.12.23	05:00:00	1866.440	1866.450	1863.020	1865.530	3543	0	50
2020.12.23	06:00:00	1865.580	1868.300	1865.080	1866.460	4194	0	50
2020.12.23	07:00:00	1866.450	1869.800	1864.630	1869.390	4291	0	50
2020.12.23	08:00:00	1869.390	1872.330	1868.530	1868.600	4132	0	50
2020.12.23	09:00:00	1868.600	1869.540	1863.770	1865.650	5122	0	50
2020.12.23	10:00:00	1865.640	1866.640	1863.280	1864.880	5077	0	50
2020.12.23	11:00:00	1864.980	1864.980	1857.060	1861.410	6527	0	50
2020.12.23	12:00:00	1861.310	1870.430	1861.310	1868.560	9806	0	50
2020.12.23	13:00:00	1868.540	1878.560	1866.450	1876.480	9931	0	50
2020.12.23	14:00:00	1876.500	1877.390	1870.380	1871.540	7370	0	50
2020.12.23	15:00:00	1871.540	1875.200	1869.930	1874.380	5087	0	50
2020.12.23	16:00:00	1874.380	1875.230	1871.350	1873.000	2417	0	50
2020.12.23	17:00:00	1873.000	1874.410	1872.830	1873.240	2734	0	50
2020.12.23	18:00:00	1873.230	1873.980	1870.350	1871.560	2701	0	70
2020.12.23	19:00:00	1871.600	1872.890	1869.810	1872.550	2580	0	60
2020.12.23	20:00:00	1872.450	1873.020	1871.295	1872.503	1057	0	0
2020.12.23	21:00:00	1872.445	1873.250	1871.742	1873.219	1408	0	0
2020.12.23	22:00:00	1873.390	1873.440	1870.970	1872.650	868	0	50
2020.12.23	23:00:00	1872.700	1873.710	1871.750	1873.220	1757	0	70
2020.12.24	00:00:00	1873.170	1877.600	1872.470	1876.610	4360	0	50
2020.12.24	01:00:00	1876.710	1880.000	1876.710	1876.930	2601	0	50
2020.12.24	02:00:00	1876.930	1877.690	1873.910	1876.210	2487	0	50
2020.12.24	03:00:00	1876.220	1876.270	1874.140	1875.290	1516	0	50
2020.12.24	04:00:00	1875.380	1877.150	1874.900	1875.830	2243	0	50
2020.12.24	05:00:00	1875.830	1877.430	1874.840	1877.380	2443	0	50
2020.12.24	06:00:00	1877.380	1877.810	1875.220	1876.410	2377	0	50
2020.12.24	07:00:00	1876.400	1880.580	1875.710	1879.320	4508	0	50
2020.12.24	08:00:00	1879.350	1880.300	1876.330	1878.050	3502	0	50
2020.12.24	09:00:00	1878.100	1878.150	1871.090	1872.750	3331	0	50
2020.12.24	10:00:00	1872.750	1877.280	1872.270	1876.340	2391	0	50
2020.12.24	11:00:00	1876.340	1876.410	1872.310	1874.500	2900	0	50
2020.12.24	12:00:00	1874.500	1876.390	1872.310	1873.890	3378	0	70
2020.12.24	13:00:00	1873.840	1877.820	1869.500	1876.740	6378	0	50
2020.12.24	14:00:00	1876.740	1879.290	1876.490	1877.370	4206	0	50
2020.12.24	15:00:00	1877.450	1879.610	1877.380	1878.690	1891	0	50
2020.12.24	16:00:00	1878.690	1879.840	1878.040	1879.580	1587	0	50
2020.12.24	17:00:00	1879.590	1883.460	1878.620	1879.072	1730	0	0
2020.12.27	00:00:00	1888.983	1889.826	1885.774	1888.304	2564	0	0
2020.12.27	22:00:00	1888.400	1889.570	1885.160	1888.360	1410	0	50
2020.12.27	23:00:00	1888.360	1888.990	1885.700	1887.180	2235	0	50
2020.12.28	00:00:00	1887.280	1899.030	1887.280	1898.280	7910	0	50
2020.12.28	01:00:00	1898.280	1900.200	1896.300	1896.590	2929	0	50
2020.12.28	02:00:00	1896.620	1896.680	1893.610	1895.080	2162	0	50
2020.12.28	03:00:00	1895.130	1895.320	1893.570	1894.690	1028	0	70
2020.12.28	04:00:00	1894.640	1895.640	1887.350	1890.240	2891	0	50
2020.12.28	05:00:00	1890.190	1890.560	1877.180	1887.090	5200	0	50
2020.12.28	06:00:00	1887.080	1887.540	1884.110	1885.100	2944	0	50
2020.12.28	07:00:00	1885.100	1886.550	1881.860	1883.380	3798	0	50
2020.12.28	08:00:00	1883.390	1885.680	1881.320	1885.490	2903	0	70
2020.12.28	09:00:00	1885.480	1885.940	1876.930	1879.390	3823	0	50
2020.12.28	10:00:00	1879.390	1879.610	1869.120	1872.880	4995	0	50
2020.12.28	11:00:00	1872.880	1877.950	1871.980	1876.460	4057	0	50
2020.12.28	12:00:00	1876.460	1888.020	1875.920	1887.690	6564	0	50
2020.12.28	13:00:00	1887.680	1895.120	1887.120	1893.730	6176	0	50
2020.12.28	14:00:00	1893.730	1896.470	1878.610	1881.100	6477	0	50
2020.12.28	15:00:00	1881.100	1882.910	1877.420	1879.660	5998	0	50
2020.12.28	16:00:00	1879.670	1879.950	1875.720	1876.650	3970	0	50
2020.12.28	17:00:00	1876.590	1879.150	1872.620	1876.030	2984	0	50
2020.12.28	18:00:00	1876.030	1877.830	1873.370	1876.110	2053	0	50
2020.12.28	19:00:00	1876.150	1876.150	1872.530	1873.510	2349	0	50
2020.12.28	20:00:00	1873.510	1873.790	1871.110	1873.495	1106	0	0
2020.12.28	21:00:00	1873.448	1873.929	1871.073	1873.610	1822	0	0
2020.12.28	22:00:00	1875.230	1877.310	1874.910	1876.810	1354	0	50
2020.12.28	23:00:00	1876.810	1880.080	1876.520	1878.580	2321	0	50
2020.12.29	00:00:00	1878.580	1882.720	1877.300	1878.380	4398	0	50
2020.12.29	01:00:00	1878.320	1879.790	1875.060	1878.050	2995	0	50
2020.12.29	02:00:00	1878.050	1881.970	1875.280	1879.640	3211	0	50
2020.12.29	03:00:00	1879.640	1880.820	1877.150	1877.200	1528	0	50
2020.12.29	04:00:00	1877.190	1879.750	1875.500	1876.990	2770	0	50
2020.12.29	05:00:00	1876.990	1879.560	1875.540	1878.620	3145	0	50
2020.12.29	06:00:00	1878.620	1879.720	1876.830	1879.640	2395	0	50
2020.12.29	07:00:00	1879.630	1883.440	1877.490	1877.760	3433	0	50
2020.12.29	08:00:00	1877.760	1883.120	1876.620	1881.940	3086	0	50
2020.12.29	09:00:00	1881.980	1882.990	1874.180	1877.680	3297	0	50
2020.12.29	10:00:00	1877.680	1880.290	1876.920	1877.300	2202	0	50
2020.12.29	11:00:00	1877.350	1879.990	1875.690	1878.370	3563	0	50
2020.12.29	12:00:00	1878.370	1881.260	1874.430	1879.780	6474	0	50
2020.12.29	13:00:00	1879.790	1881.160	1877.040	1878.430	6055	0	50
2020.12.29	14:00:00	1878.430	1880.220	1871.710	1879.150	8159	0	50
2020.12.29	15:00:00	1879.200	1886.440	1878.330	1880.800	4688	0	50
2020.12.29	16:00:00	1880.800	1881.580	1877.380	1879.020	3722	0	50
2020.12.29	17:00:00	1879.010	1879.470	1876.990	1877.920	2846	0	50
2020.12.29	18:00:00	1877.870	1879.020	1876.700	1878.670	1602	0	50
2020.12.29	19:00:00	1878.690	1879.980	1877.880	1878.990	1539	0	50
2020.12.29	20:00:00	1878.980	1879.745	1877.120	1878.983	893	0	0
2020.12.29	21:00:00	1878.975	1879.196	1877.070	1878.258	1393	0	0
2020.12.29	22:00:00	1877.310	1878.920	1876.920	1878.720	1045	0	50
2020.12.29	23:00:00	1878.690	1880.570	1877.600	1879.800	1129	0	50
2020.12.30	00:00:00	1879.800	1884.380	1879.440	1883.070	4564	0	50
2020.12.30	01:00:00	1883.070	1884.120	1882.440	1883.210	1782	0	50
2020.12.30	02:00:00	1883.260	1885.240	1883.140	1884.240	1811	0	50
2020.12.30	03:00:00	1884.240	1886.130	1884.140	1885.480	1514	0	50
2020.12.30	04:00:00	1885.480	1885.610	1881.430	1881.720	2195	0	50
2020.12.30	05:00:00	1881.680	1882.480	1879.730	1882.150	2405	0	50
2020.12.30	06:00:00	1882.150	1882.430	1878.340	1878.660	2354	0	50
2020.12.30	07:00:00	1878.660	1880.380	1877.510	1878.240	3663	0	50
2020.12.30	08:00:00	1878.240	1879.990	1877.750	1878.240	2343	0	50
2020.12.30	09:00:00	1878.240	1879.590	1877.540	1879.170	2226	0	50
2020.12.30	10:00:00	1879.170	1881.190	1877.280	1878.500	2197	0	50
2020.12.30	11:00:00	1878.500	1880.350	1877.560	1880.230	2489	0	50
2020.12.30	12:00:00	1880.230	1883.720	1876.080	1883.420	5949	0	50
2020.12.30	13:00:00	1883.420	1887.690	1879.160	1887.280	7380	0	50
2020.12.30	14:00:00	1887.280	1888.050	1883.570	1885.350	5363	0	50
2020.12.30	15:00:00	1885.350	1887.210	1884.400	1886.780	3506	0	50
2020.12.30	16:00:00	1886.780	1889.040	1884.950	1888.770	2540	0	50
2020.12.30	17:00:00	1888.750	1891.030	1888.350	1890.560	2394	0	50
2020.12.30	18:00:00	1890.560	1891.940	1889.560	1889.740	1840	0	50
2020.12.30	19:00:00	1889.750	1893.530	1889.540	1893.180	1705	0	50
2020.12.30	20:00:00	1893.180	1894.040	1891.970	1893.241	1228	0	0
2020.12.30	21:00:00	1893.289	1894.497	1891.976	1894.452	1651	0	0
2020.12.30	22:00:00	1893.470	1895.390	1892.940	1895.100	1499	0	50
2020.12.30	23:00:00	1895.190	1896.120	1893.600	1895.760	1496	0	50
2020.12.31	00:00:00	1895.760	1899.780	1894.180	1896.800	4556	0	50
2020.12.31	01:00:00	1896.790	1898.520	1889.550	1891.260	3048	0	50
2020.12.31	02:00:00	1891.260	1892.190	1887.020	1889.080	3393	0	50
2020.12.31	03:00:00	1889.030	1890.000	1887.780	1888.870	1453	0	50
2020.12.31	04:00:00	1888.830	1891.340	1885.410	1890.130	2452	0	50
2020.12.31	05:00:00	1890.180	1891.840	1885.960	1887.510	4222	0	50
2020.12.31	06:00:00	1887.510	1894.350	1887.090	1892.620	3409	0	50
2020.12.31	07:00:00	1892.620	1894.670	1890.370	1893.800	4219	0	50
2020.12.31	08:00:00	1893.810	1896.050	1892.040	1894.610	3623	0	50
2020.12.31	09:00:00	1894.460	1895.260	1891.110	1893.020	2659	0	50
2020.12.31	10:00:00	1893.020	1895.310	1892.750	1894.010	1741	0	50
2020.12.31	11:00:00	1894.010	1895.270	1893.040	1894.080	1656	0	50
2020.12.31	12:00:00	1894.030	1898.860	1893.370	1898.080	2964	0	50
2020.12.31	13:00:00	1898.040	1899.630	1891.730	1892.870	4049	0	50
2020.12.31	14:00:00	1892.900	1900.330	1891.980	1898.700	5881	0	50
2020.12.31	15:00:00	1898.700	1900.380	1894.200	1895.870	4542	0	50
2020.12.31	16:00:00	1895.870	1896.320	1892.650	1894.310	3924	0	50
2020.12.31	17:00:00	1894.280	1894.990	1890.210	1893.680	3462	0	50
2021.01.03	00:00:00	1909.364	1914.953	1907.785	1913.150	3754	0	0
2021.01.03	22:00:00	1909.070	1914.930	1907.720	1913.100	4230	0	50
2021.01.03	23:00:00	1913.040	1913.640	1909.900	1913.410	2694	0	50
2021.01.04	00:00:00	1913.410	1918.710	1912.160	1916.610	6520	0	50
2021.01.04	01:00:00	1916.600	1921.890	1915.490	1921.790	3944	0	50
2021.01.04	02:00:00	1921.790	1925.260	1920.820	1923.190	3293	0	50
2021.01.04	03:00:00	1923.200	1923.710	1920.240	1922.670	2146	0	50
2021.01.04	04:00:00	1922.660	1922.990	1918.930	1921.660	3141	0	50
2021.01.04	05:00:00	1921.660	1925.600	1921.470	1922.990	3752	0	50
2021.01.04	06:00:00	1922.990	1925.540	1922.470	1924.800	2895	0	50
2021.01.04	07:00:00	1924.850	1935.160	1924.590	1932.070	6132	0	50
2021.01.04	08:00:00	1932.030	1933.940	1930.510	1932.210	3332	0	50
2021.01.04	09:00:00	1932.110	1934.500	1927.880	1933.480	3716	0	50
2021.01.04	10:00:00	1933.570	1936.520	1932.370	1933.460	3801	0	50
2021.01.04	11:00:00	1933.460	1934.890	1930.050	1931.970	4245	0	50
2021.01.04	12:00:00	1932.020	1942.010	1929.780	1939.770	7862	0	50
2021.01.04	13:00:00	1939.820	1943.690	1936.660	1941.340	8063	0	50
2021.01.04	14:00:00	1941.360	1944.430	1929.390	1942.820	10850	0	50
2021.01.04	15:00:00	1942.970	1943.560	1937.270	1940.010	8149	0	50
2021.01.04	16:00:00	1940.010	1941.620	1932.680	1937.080	9005	0	50
2021.01.04	17:00:00	1937.100	1943.710	1936.270	1943.670	5243	0	50
2021.01.04	18:00:00	1943.660	1943.720	1939.240	1942.500	2636	0	50
2021.01.04	19:00:00	1942.500	1944.100	1940.890	1943.650	3581	0	50
2021.01.04	20:00:00	1943.650	1944.139	1941.750	1943.730	1387	0	0
2021.01.04	21:00:00	1943.776	1943.970	1941.785	1942.871	1660	0	0
2021.01.04	22:00:00	1941.490	1945.580	1940.510	1941.820	2078	0	50
