symbol,timeframe,strategy,costs_on,total_trades,wins,losses,win_rate,average_r,total_r,net_pnl,gross_pnl,total_costs,return_pct,max_drawdown_pct,profit_factor,candles,gaps,elapsed_s,status
EURUSD,M1,inside_bar,True,24816,6557,18259,0.26422469374597035,-1.153685240914276,-28629.85293852867,-12183.486336583046,1887.0616793804345,14070.548015957875,-121.83486336583047,1.2161029160965315,1.1726059702847698,2759646,13,10.77,ok
EURUSD,M1,inside_bar,False,24816,6944,17872,0.279819471308833,0.11927788523533316,2960.0000000000277,332242.3801396102,332242.3801396102,0.0,3322.423801396102,0.2506424097500375,1.1592518876852085,2759646,13,10.55,ok
EURUSD,M5,trend_pullback,True,3928,1332,2596,0.3391038696537678,-0.10389911695036183,-408.11573138102125,-9884.071941623552,437.23701184601555,10321.308953469617,-98.84071941623552,0.988846295517109,1.007669751832444,552428,13,11.08,ok
EURUSD,M5,trend_pullback,False,3928,1332,2596,0.3391038696537678,0.017381749584146275,68.27551236652657,3280.4100070074282,3280.4100070074282,0.0,32.804100070074284,0.6431702126894174,1.011624911910192,552428,13,6.0,ok
EURUSD,M5,break_retest,True,20436,5796,14640,0.28361714621256606,-0.21097352530690955,-4311.454963172004,-10906.206839476557,11394.290178620366,22300.49701809257,-109.06206839476557,1.0841615441357018,1.2672237182241946,552428,13,1.36,ok
EURUSD,M5,break_retest,False,20436,5796,14640,0.28361714621256606,0.1331406673242972,2720.8626774393374,973732.0563722235,973732.0563722235,0.0,9737.320563722236,0.34877914416160927,1.1775912190488487,552428,13,1.2,ok
EURUSD,M5,inside_bar,True,3184,851,2333,0.2672738693467337,-0.34991221808777456,-1114.1205023914742,-10135.510884466876,-1000.5881884937137,9134.922695972717,-101.35510884466876,1.0141344743047298,0.9355686259898148,552428,13,1.0,ok
EURUSD,M5,inside_bar,False,3184,851,2333,0.2672738693467337,0.06695754987897168,213.19283881464582,30197.6916098764,30197.6916098764,0.0,301.97691609876404,0.602516250508324,1.0617434490945468,552428,13,1.03,ok
EURUSD,M15,trend_pullback,True,2967,1048,1919,0.35321873946747556,-0.04280129609282038,-126.99144550739805,-7935.760392306121,11756.939801508868,19692.700193814973,-79.3576039230612,0.8477146612592709,1.0888544655257135,184320,13,1.88,ok
EURUSD,M15,trend_pullback,False,2967,1048,1919,0.35321873946747556,0.054503741528606035,161.7126011153741,27035.908197284123,27035.908197284123,0.0,270.35908197284124,0.3571121822782275,1.0505041298880693,184320,13,1.9,ok
EURUSD,M15,break_retest,True,6445,1806,4639,0.2802172226532196,-0.060364829200222146,-389.05132419543173,-9928.320105722645,15705.133915588189,25633.454021310725,-99.28320105722645,0.9943631395817677,1.1609314823318952,184320,13,0.4,ok
EURUSD,M15,break_retest,False,6445,1806,4639,0.2802172226532196,0.11640096167787578,750.2041980139094,398254.6848265851,398254.6848265851,0.0,3982.5468482658516,0.29710613129484553,1.1446544697529355,184320,13,0.47,ok
EURUSD,M15,inside_bar,True,979,245,734,0.25025536261491316,-0.2099721631171589,-205.56274769169858,-8896.946234748515,-1346.1149840497033,7550.83125069881,-88.96946234748515,0.8896946234748502,0.9495659449651439,184320,13,0.4,ok
EURUSD,M15,inside_bar,False,979,245,734,0.25025536261491316,0.0010214504596523766,0.9999999999996767,-1263.1900767283446,-1263.1900767283446,0.0,-12.631900767283447,0.4656522121815838,0.9801836716084629,184320,13,0.36,ok
EURUSD,H1,trend_pullback,True,897,351,546,0.391304347826087,0.10006968074055379,89.76250362427675,12274.850154868187,23802.616730780006,11527.766575911806,122.74850154868187,0.19732136901358946,1.236552733220442,46232,12,0.51,ok
EURUSD,H1,trend_pullback,False,897,351,546,0.391304347826087,0.17169433684266655,154.0098201478719,32311.974900126148,32311.974900126148,0.0,323.1197490012615,0.18258046230416924,1.215779611446589,46232,12,0.55,ok
EURUSD,H1,break_retest,True,1813,501,1312,0.2763375620518478,0.015088769570623599,27.355939231540585,-153.98438262095146,17098.81985832507,17252.80424094602,-1.5398438262095147,0.5413291539119394,1.113134511968832,46232,12,0.12,ok
EURUSD,H1,break_retest,False,1813,501,1312,0.2763375620518478,0.0985317974744545,178.638148821186,34705.58067779077,34705.58067779077,0.0,347.0558067779077,0.2990714310478219,1.0919225951728202,46232,12,0.1,ok
EURUSD,H1,inside_bar,True,268,80,188,0.29850746268656714,0.10799317692929773,28.942171417051792,2774.9780697944684,5614.827378320142,2839.8493085256755,27.749780697944683,0.2403713278191197,1.2450540315886132,46232,12,0.13,ok
